"X","trait","beta","Aa","Ad","AaAa","AaAd","AdAd","Observed_Sum","PercentError"
6234,"Aa",0.5,0.548847507063015,0,0,0,0,0.548847507063015,9.769501412603
6235,"Aa / Aa",0,0,0,0,0,0,0,NA
6236,"Aa / Aa",0,0,0,0,0,0,0,NA
6237,"Aa * Aa",96.730644602682,103.362163927625,0,0,0,0,103.362163927625,6.85565505345462
6238,"Aa + Aa",9.3,10.4942866526764,0,0,0,0,10.4942866526764,12.8417919642624
6239,"Aa - Aa",8.3,9.26628617313085,0,0,0,0,9.26628617313085,11.6420020859138
6240,"Aa - Aa",-8.3,-9.26628617313085,0,0,0,0,-9.26628617313085,11.6420020859138
6241,"Aa",32.306,31.8121867599196,0,0,0,0,31.8121867599196,1.52854961951463
6242,"Aa",6.4,6.28996150411752,0,0,0,0,6.28996150411752,1.71935149816375
6243,"Aa / Aa",0,-3.65578299733815,0,0,0,0,-3.65578299733815,Inf
6244,"Aa / Aa",0,0.0431442760826149,0,-0.0104706525331326,0,0,0.0326736235494823,Inf
6245,"Aa * Aa",786.511252815645,788.564969606827,0,232.419616229108,0,0,1020.98458583594,29.8118217865154
6246,"Aa + Aa",38.706,38.2280722511697,0,0,0,0,38.2280722511697,1.23476398705706
6247,"Aa - Aa",25.906,25.255335264387,0,0,0,0,25.255335264387,2.51163720996294
6248,"Aa - Aa",-25.906,-25.255335264387,0,0,0,0,-25.255335264387,2.51163720996294
6249,"Aa",0.1525,0.131081393082822,0,0,0,0,0.131081393082822,14.0449881424118
6250,"Aa",14.025,14.686096379361,0,0,0,3.5906233254389,18.2767197047999,30.3152920128335
6251,"Aa / Aa",0,-0.00151290955309061,-0.00106319656517193,0,0,0,-0.00257610611826254,Inf
6252,"Aa / Aa",0,5.08967035759296,0,-1.94801585726648,0,0,3.14165450032648,Inf
6253,"Aa * Aa",30.6093197479696,30.5435732153561,0,0,0,0,30.5435732153561,0.214792531016179
6254,"Aa + Aa",14.1775,14.8235632183349,0,0,0,3.59290340001677,18.4164666183517,29.8992531712338
6255,"Aa - Aa",-13.8725,-14.548736401224,0,0,0,-3.58815033428642,-18.1368867355104,30.7398575275575
6256,"Aa - Aa",13.8725,14.548736401224,0,0,0,3.58815033428642,18.1368867355104,30.7398575275575
6257,"Aa",9.878,9.9733253766848,0,0,0,0,9.9733253766848,0.965027097436725
6258,"Aa",6.01,6.65918080846634,0,0,-2.44157861656543,0,4.21760219190091,29.8235908169566
6259,"Aa / Aa",0,-0.812180590017318,0,0,0,0,-0.812180590017318,Inf
6260,"Aa / Aa",0,0.0473152171349171,0,0,0,0,0.0473152171349171,Inf
6261,"Aa * Aa",755.211478742855,725.914916017287,0,0,0,0,725.914916017287,3.87925283846794
6262,"Aa + Aa",15.888,16.4274949994658,0,0,0,0,16.4274949994658,3.39561303792674
6263,"Aa - Aa",3.868,3.39520544004117,0,0,0,0,3.39520544004117,12.2232306090701
6264,"Aa - Aa",-3.868,-3.39520544004117,0,0,0,0,-3.39520544004117,12.2232306090701
6265,"Aa",4.13,4.39530224216673,0,0,0,0,4.39530224216673,6.42378310331066
6266,"Aa",2.69,2.4002086028962,0,-0.989750230160788,0,-0.804383113647821,0.606075259087591,77.4693212235096
6267,"Aa / Aa",0,0.0455428765331715,0,0,0,0,0.0455428765331715,Inf
6268,"Aa / Aa",0,-0.0267577857706761,0,0,0,0,-0.0267577857706761,Inf
6269,"Aa * Aa",212.138362887079,216.763801069187,0,0,0,0,216.763801069187,2.18038742222693
6270,"Aa + Aa",6.82,6.81163462176566,0,0,0,0,6.81163462176566,0.12265950490235
6271,"Aa - Aa",1.44,1.96121774438661,0,0,0,0,1.96121774438661,36.1956766935146
6272,"Aa - Aa",-1.44,-1.96121774438661,0,0,0,0,-1.96121774438661,36.1956766935146
6273,"Aa",12.78,12.8449449778858,0,0,0,0,12.8449449778858,0.508176665773094
6274,"Aa",29.715,30.572580015472,0,0,0,0,30.572580015472,2.88601721511694
6275,"Aa / Aa",0,0.0793678141307104,0,-0.0401697438449607,0,0,0.0391980702857497,Inf
6276,"Aa / Aa",0,-0.692271162032013,0,0,0,0,-0.692271162032013,Inf
6277,"Aa * Aa",1485.59326153297,1488.54277319481,0,372.974190905197,0,0,1861.51696410001,25.3046181819056
6278,"Aa + Aa",42.495,43.3135437376544,0,0,0,0,43.3135437376544,1.92621187823133
6279,"Aa - Aa",-16.935,-17.8079821446038,0,0,0,0,-17.8079821446038,5.15489899382226
6280,"Aa - Aa",16.935,17.8079821446038,0,0,0,0,17.8079821446038,5.15489899382226
6281,"Aa",1.45,1.44426171726484,0,0,0,0,1.44426171726484,0.395743636907584
6282,"Aa",0.355,0.351529988017793,0,0,0,0,0.351529988017793,0.977468164001966
6283,"Aa / Aa",0,0.202182374632986,0,0,0,0,0.202182374632986,Inf
6284,"Aa / Aa",0,0,0,0,0,0,0,NA
6285,"Aa * Aa",1.55725580545144,1.55528351298362,0,0.499844827910529,0,0,2.05512834089415,31.971146532241
6286,"Aa + Aa",1.805,1.79564681493039,0,0,0,0,1.79564681493039,0.518181998316345
6287,"Aa - Aa",1.095,1.09344994871392,0,0,0,0,1.09344994871392,0.141557195075798
6288,"Aa - Aa",-1.095,-1.09344994871392,0,0,0,0,-1.09344994871392,0.141557195075798
6289,"Aa",6.8,7.02196757675878,0,0,0,0,7.02196757675878,3.26422906998207
6290,"Aa",53.5,53.151795040909,0,0,0,0,53.151795040909,0.650850390824298
6291,"Aa / Aa",0,0.0250873914733293,0,-0.0056760944364769,0,0,0.0194112970368524,Inf
6292,"Aa / Aa",0,-17.9730860755615,0,8.70623781665075,0,0,-9.26684825891075,Inf
6293,"Aa * Aa",1868.06113854305,1889.47132434137,-366.274366407375,0,0,0,1523.196957934,18.4610756839588
6294,"Aa + Aa",60.3,60.1383345208016,0,0,0,0,60.1383345208016,0.268101955552898
6295,"Aa - Aa",-46.7,-46.1547909097737,0,0,0,0,-46.1547909097737,1.16747128528116
6296,"Aa - Aa",46.7,46.1547909097737,0,0,0,0,46.1547909097737,1.16747128528116
6297,"Aa",4.5,4.63762012105815,0,0,0,0,4.63762012105815,3.05822491240334
6298,"Aa",8.42,8.52348044342774,0,0,0,0,8.52348044342774,1.2289838886905
6299,"Aa / Aa",0,0,0,0,0,0,0,NA
6300,"Aa / Aa",0,0.0583193677260512,0,0,0,0,0.0583193677260512,Inf
6301,"Aa * Aa",397.438517947394,397.562233886745,0,0,0,-59.1723472922436,338.389886594501,14.8572996039373
6302,"Aa + Aa",12.92,13.0253275494556,0,0,0,0,13.0253275494556,0.815228710956657
6303,"Aa - Aa",-3.92,-3.84123510848607,0,0,0,0,-3.84123510848607,2.00930845698801
6304,"Aa - Aa",3.92,3.84123510848607,0,0,0,0,3.84123510848607,2.00930845698801
6305,"Aa",13.9,12.9471200125896,0,0,0,0,12.9471200125896,6.85525170798849
6306,"Aa",19.46,20.7754729248396,0,0,0,0,20.7754729248396,6.75988142260843
6307,"Aa / Aa",0,-0.270958230091092,0,0,0,0,-0.270958230091092,Inf
6308,"Aa / Aa",0,0.134545534755163,0,0,0,0,0.134545534755163,Inf
6309,"Aa * Aa",2637.51265928563,2609.48064861189,0,0,0,0,2609.48064861189,1.06281994799344
6310,"Aa + Aa",33.36,33.4053415770337,0,0,0,0,33.4053415770337,0.135915998302467
6311,"Aa - Aa",-5.56,-7.45979435069598,0,0,0,0,-7.45979435069598,34.168963142014
6312,"Aa - Aa",5.56,7.45979435069598,0,0,0,0,7.45979435069598,34.168963142014
6313,"Aa",3.215,3.47984535104701,0,0,0,0,3.47984535104701,8.23780252090234
6314,"Aa",1.6,1.57076183839786,0,0,0,0,1.57076183839786,1.82738510013375
6315,"Aa / Aa",0,-5.57351769715413,0,2.32319008695353,0,0,-3.2503276102006,Inf
6316,"Aa / Aa",0,0.0543721392198467,0,0,0,0,0.0543721392198467,Inf
6317,"Aa * Aa",46.8290209405817,45.1812940639356,0,0,0,0,45.1812940639356,3.5186020197535
6318,"Aa + Aa",4.815,5.08003582832234,0,0,0,0,5.08003582832234,5.50437857367268
6319,"Aa - Aa",1.615,1.82948622443188,0,0,0,0,1.82948622443188,13.2808807697758
6320,"Aa - Aa",-1.615,-1.82948622443188,0,0,0,0,-1.82948622443188,13.2808807697758
6321,"Aa",23.1,21.4587107624813,0,0,0,2.06794067097262,23.5266514334539,1.84697590239792
6322,"Aa",4.115,4.59185186706568,0,0,0,0,4.59185186706568,11.5881377172705
6323,"Aa / Aa",0,0.206910590946121,0.0441697763919495,0,0,0,0.25108036733807,Inf
6324,"Aa / Aa",0,-0.591556462844926,0,0,0,0,-0.591556462844926,Inf
6325,"Aa * Aa",2192.48303538291,2206.26674457294,0,0,0,0,2206.26674457294,0.628680312120288
6326,"Aa + Aa",27.215,25.9297513630049,0,0,0,0,25.9297513630049,4.72257445157119
6327,"Aa - Aa",18.985,16.8099274605383,4.32264547622948,0,0,0,21.1325729367678,11.3119459403096
6328,"Aa - Aa",-18.985,-16.8099274605383,-4.32264547622948,0,0,0,-21.1325729367678,11.3119459403096
6329,"Aa",11.1,10.921126735416,0,0,0,0,10.921126735416,1.61147085210811
6330,"Aa",16.85,15.6123188351035,0,0,15.4624153762454,0,31.0747342113489,84.4197876044445
6331,"Aa / Aa",0,0.0755651801314593,0,0,0,0,0.0755651801314593,Inf
6332,"Aa / Aa",0,-2.07210996235602,0,0,0,0,-2.07210996235602,Inf
6333,"Aa * Aa",1491.75271580936,1480.02818382591,0,0,0,0,1480.02818382591,0.785956804984859
6334,"Aa + Aa",27.95,26.4156792998252,0,0,16.5430139906115,0,42.9586932904367,53.6983659765177
6335,"Aa - Aa",-5.75,-4.46681665582878,0,0,-14.9033641334197,0,-19.3701807892485,236.872709378234
6336,"Aa - Aa",5.75,4.46681665582878,0,0,14.9033641334197,0,19.3701807892485,236.872709378234
6337,"Aa",0.748986894,0.749621757288175,0,-0.00136206469193603,0,0,0.748259692596239,0.0970913389254745
6338,"Aa",0.0154761904761905,0.0154811396104791,0,0,0,0,0.0154811396104791,0.0319790215571074
6339,"Aa / Aa",0,0,0,0,0,0,0,NA
6340,"Aa / Aa",0,0.00342929694796966,0,0,0,0,0.00342929694796966,Inf
6341,"Aa * Aa",0.0063170365581619,0.00103432362642604,0,0.0116040126172824,0,0,0.0126383362437084,100.067486191435
6342,"Aa + Aa",0.76446308447619,0.765114546795213,0,-0.00130027590141603,0,0,0.763814270893797,0.0848718002959778
6343,"Aa - Aa",0.733510703523809,0.734130329797705,0,-0.00142423975128719,0,0,0.732706090046418,0.109693488251194
6344,"Aa - Aa",-0.733510703523809,-0.734130329797705,0,0.00142423975128719,0,0,-0.732706090046418,0.109693488251194
6345,"Aa",76.5,76.4111541476254,0,-0.608351130974423,-2.77041689584958,0,73.0323861208014,4.53282860025962
6346,"Aa",6.12,6.41017439815368,0,0,0,0,6.41017439815368,4.74141173453726
6347,"Aa / Aa",0,1.11008491684301,0,-0.142434989292623,0,0,0.967649927550387,Inf
6348,"Aa / Aa",0,1.06428007051791,1.59899072164963,0,0,0,2.66327079216754,Inf
6349,"Aa * Aa",5332.14308107075,5270.7877346295,-506.049451554128,0,0,0,4764.73828307537,10.6412147867839
6350,"Aa + Aa",82.62,82.7587321104183,0,0,0,0,82.7587321104183,0.167915892542107
6351,"Aa - Aa",70.38,69.8957347974891,0,0,0,4.61739464756646,74.5131294450556,5.87259085685644
6352,"Aa - Aa",-70.38,-69.8957347974891,0,0,0,-4.61739464756646,-74.5131294450556,5.87259085685644
6353,"Aa",19.71429,19.5376604502313,0,0,0,0,19.5376604502313,0.895946796809311
6354,"Aa",0.095,0.0944655762249048,0,0,0,0,0.0944655762249048,0.562551342205476
6355,"Aa / Aa",0,0,0,0,0,0,0,NA
6356,"Aa / Aa",0,0.00145743466896878,0,0,0,0,0.00145743466896878,Inf
6357,"Aa * Aa",3.94434280335149,3.99332343972575,0,1.84535828816979,0,0,5.83868172789554,48.0267314223916
6358,"Aa + Aa",19.80929,19.6321644422742,0,0,0,0,19.6321644422742,0.894153994039169
6359,"Aa - Aa",19.61929,19.4431560499081,0,0,0,0,19.4431560499081,0.897759042717135
6360,"Aa - Aa",-19.61929,-19.4431560499081,0,0,0,0,-19.4431560499081,0.897759042717135
6361,"Aa",0.11,0.113325125527544,0,0,0,0,0.113325125527544,3.02284138867636
6362,"Aa",30.39286,30.0622547952345,0,0,0,0,30.0622547952345,1.08777260437319
6363,"Aa / Aa",0,-0.00559116029267268,0,0.00195493799356955,0,0,-0.00363622229910313,Inf
6364,"Aa / Aa",0,23.5151339737416,0,0,0,0,23.5151339737416,Inf
6365,"Aa * Aa",39.1209366598171,38.6581443655627,0,0,0,0,38.6581443655627,1.18297856280561
6366,"Aa + Aa",30.50286,30.171496203341,0,0,0,0,30.171496203341,1.08633681123343
6367,"Aa - Aa",-30.28286,-29.9531167319751,0,0,0,0,-29.9531167319751,1.08887756316576
6368,"Aa - Aa",30.28286,29.9531167319751,0,0,0,0,29.9531167319751,1.08887756316576
6369,"Aa",11,11.2261633521802,0,0,0,0,11.2261633521802,2.05603047436545
6370,"Aa",2.435,2.08559003425366,0,0,0,0,2.08559003425366,14.3494852462563
6371,"Aa / Aa",0,0.368059633164189,0,0,0,0,0.368059633164189,Inf
6372,"Aa / Aa",0,-0.16788826676473,0,0,0,0,-0.16788826676473,Inf
6373,"Aa * Aa",312.968003396233,313.107984390109,0,0,0,-64.357735107902,248.750249282207,20.5189519111074
6374,"Aa + Aa",13.435,13.3019494116528,0,0,0,-2.33162124543814,10.9703281662147,18.3451569317852
6375,"Aa - Aa",8.565,9.09972506172768,0,0,0,0,9.09972506172768,6.24314140954677
6376,"Aa - Aa",-8.565,-9.09972506172768,0,0,0,0,-9.09972506172768,6.24314140954677
6377,"Aa",9.45,9.68304827866974,0,0,-1.99384376989161,0,7.68920450877813,18.6327565208664
6378,"Aa",6.5,8.79786251899172,0,0,0,0,8.79786251899172,35.3517310614111
6379,"Aa / Aa",0,0.0407709586512358,0,0,0,0,0.0407709586512358,Inf
6380,"Aa / Aa",0,-5.21745041374711,0,0,0,0,-5.21745041374711,Inf
6381,"Aa * Aa",2265.74679854678,2222.55414655751,0,0,0,0,2222.55414655751,1.90633181152339
6382,"Aa + Aa",15.95,18.3553499484074,0,0,0,0,18.3553499484074,15.0805639398583
6383,"Aa - Aa",2.95,0,0,0,0,0,0,100
6384,"Aa - Aa",-2.95,0,0,0,0,0,0,100
6385,"Aa",0.92,0.612648259251907,0,0,0,0,0.612648259251907,33.4077979074014
6386,"Aa",0.013,0.0113166315988372,0,-0.00878735495525839,0,-0.0087396968561289,-0.00621042021255009,147.772463173462
6387,"Aa / Aa",0,-4.89966619896165,0,0,0,0,-4.89966619896165,Inf
6388,"Aa / Aa",0,0.000313345446285445,0,0,0,0,0.000313345446285445,Inf
6389,"Aa * Aa",0.341986061083063,0.33408629250077,0,0,0,0,0.33408629250077,2.30996800199242
6390,"Aa + Aa",0.933,0.624123428024605,0,0,0,0,0.624123428024605,33.105741905187
6391,"Aa - Aa",0.907,0.601175759404763,0,0,0,0,0.601175759404763,33.7182183677218
6392,"Aa - Aa",-0.907,-0.601175759404763,0,0,0,0,-0.601175759404763,33.7182183677218
6393,"Aa",1.805,1.89258682081956,0,0,0,0,1.89258682081956,4.85245544706704
6394,"Aa",0.065,0.0702496296072065,0,0,0,0,0.0702496296072065,8.07635324185615
6395,"Aa / Aa",0,-5.83823772437976,0,0,0,0,-5.83823772437976,Inf
6396,"Aa / Aa",0,0.00154858129567385,0,0,0,0,0.00154858129567385,Inf
6397,"Aa * Aa",2.1930930711366,2.16685336828183,0,0,0,0,2.16685336828183,1.19647009970128
6398,"Aa + Aa",1.87,1.94717869834933,0,0,0.810596676545813,0,2.75777537489514,47.4746189783499
6399,"Aa - Aa",1.74,1.83790764736728,0,0,0,0,1.83790764736728,5.62687628547586
6400,"Aa - Aa",-1.74,-1.83790764736728,0,0,0,0,-1.83790764736728,5.62687628547586
6401,"Aa",19.45,23.5241806228312,0,0,0,0,23.5241806228312,20.946944076253
6402,"Aa",4.51,4.83099519572936,0,-1.89509328698898,0,-1.98051747009364,0.95538443864674,78.8163095643738
6403,"Aa / Aa",0,0,0,0,0,0,0,NA
6404,"Aa / Aa",0,0,0,0,0,0,0,NA
6405,"Aa * Aa",891.684292937675,887.252481264055,0,0,0,0,887.252481264055,0.497015783357505
6406,"Aa + Aa",23.96,28.3114629431902,0,0,0,0,28.3114629431902,18.1613645375217
6407,"Aa - Aa",14.94,18.5895100410459,0,0,0,0,18.5895100410459,24.4277780525161
6408,"Aa - Aa",-14.94,-18.5895100410459,0,0,0,0,-18.5895100410459,24.4277780525161
6409,"Aa",2.435,2.62504084881118,0,0,-2.30712784695105,0,0.31791300186013,86.9440245642657
6410,"Aa",0.104855510125727,0.105352350761944,0,0,0,0,0.105352350761944,0.473833597892253
6411,"Aa / Aa",0,150.296098003497,0,0,0,272.115673024063,422.41177102756,Inf
6412,"Aa / Aa",0,0.00673660621945303,0,-0.00128168255048912,0,0,0.00545492366896391,Inf
6413,"Aa * Aa",1.69496225106823,1.68327090967414,0,0.285634835530318,0,0,1.96890574520446,16.1622180059514
6414,"Aa + Aa",2.53985551012573,2.73017518464355,0,0,-2.30491795228298,0,0.42525723236057,83.2566368179142
6415,"Aa - Aa",2.33014448987427,2.51990660491206,0,0,-2.30933494874944,0,0.21057165616262,90.9631502648155
6416,"Aa - Aa",-2.33014448987427,-2.51990660491206,0,0,2.30933494874944,0,-0.21057165616262,90.9631502648155
6417,"Aa",0.205,0,0,0,0,0,0,100
6418,"Aa",25.085,25.9674926369584,0,0,0,0,25.9674926369584,3.51800931615866
6419,"Aa / Aa",0,-0.00471479667009217,0,0,0,0,-0.00471479667009217,Inf
6420,"Aa / Aa",0,4.41898244275888,0,0,0,0,4.41898244275888,Inf
6421,"Aa * Aa",152.222993208793,147.323722963222,0,0,0,0,147.323722963222,3.21848240025805
6422,"Aa + Aa",25.29,26.1407142185004,0,0,0,0,26.1407142185004,3.36383637208541
6423,"Aa - Aa",-24.88,-25.7958611441288,0,0,0,0,-25.7958611441288,3.68111392334727
6424,"Aa - Aa",24.88,25.7958611441288,0,0,0,0,25.7958611441288,3.68111392334727
6425,"Aa",1.5,1.26888289678805,0,0,0,0,1.26888289678805,15.4078068807967
6426,"Aa",8.65,8.66293106518298,0,0,0,0,8.66293106518298,0.14949208304022
6427,"Aa / Aa",0,0,1.56677522761057,0,0,0,1.56677522761057,Inf
6428,"Aa / Aa",0,0.67746251180356,0,0,0,0,0.67746251180356,Inf
6429,"Aa * Aa",110.970832034726,110.951908262571,0,0,0,0,110.951908262571,0.0170529244559363
6430,"Aa + Aa",10.15,9.89807091837795,0,0,0,0,9.89807091837795,2.48205991745862
6431,"Aa - Aa",-7.15,-7.38667424339669,0,0,0,0,-7.38667424339669,3.31012927827537
6432,"Aa - Aa",7.15,7.38667424339669,0,0,0,0,7.38667424339669,3.31012927827537
6433,"Aa",0.00703125,0.00713891196143915,0,0,0,0,0.00713891196143915,1.53119234046791
6434,"Aa",1.77,0,0,0,0,0,0,100
6435,"Aa / Aa",0,6.872047812688e-05,0,0,0,0,6.872047812688e-05,Inf
6436,"Aa / Aa",0,-42.6094781184672,0,0,0,0,-42.6094781184672,Inf
6437,"Aa * Aa",0.480152162744039,0.411685601827983,0,0,0,0,0.411685601827983,14.2593465631341
6438,"Aa + Aa",1.77703125,0,0,0,0,0,0,100
6439,"Aa - Aa",-1.76296875,0,0,0,0,0,0,100
6440,"Aa - Aa",1.76296875,0,0,0,0,0,0,100
6441,"Aa",33.665,33.2806890581619,0,0,0,0,33.2806890581619,1.14157416259647
6442,"Aa",1.625,1.74444651048544,0,0,0,0,1.74444651048544,7.3505544914117
6443,"Aa / Aa",0,1.46107339239048,0,0,0,0,1.46107339239048,Inf
6444,"Aa / Aa",0,-0.0108142191684594,0,0,0,0,-0.0108142191684594,Inf
6445,"Aa * Aa",547.05772554507,562.19358923504,0,0,0,0,562.19358923504,2.7667763351462
6446,"Aa + Aa",35.29,34.9992380786582,0,0,0,0,34.9992380786582,0.823921567984691
6447,"Aa - Aa",32.04,31.6011008829576,0,0,0,0,31.6011008829576,1.36984743146816
6448,"Aa - Aa",-32.04,-31.6011008829576,0,0,0,0,-31.6011008829576,1.36984743146816
6449,"Aa",9.878,9.66081625633678,0,0,0,0,9.66081625633678,2.19866110207755
6450,"Aa",4.59,4.37380473812988,0,0,0,0,4.37380473812988,4.71013642418562
6451,"Aa / Aa",0,0.0557523425301015,0.0286938807474877,0,0,0,0.0844462232775892,Inf
6452,"Aa / Aa",0,-0.034654045546255,0,0,0,0,-0.034654045546255,Inf
6453,"Aa * Aa",983.384660464195,961.455697057212,0,0,0,0,961.455697057212,2.22994767852406
6454,"Aa + Aa",14.468,13.9806423413996,0,0,0,0,13.9806423413996,3.36852127868676
6455,"Aa - Aa",5.288,5.08902324209719,0,0,0,0,5.08902324209719,3.76279799362348
6456,"Aa - Aa",-5.288,-5.08902324209719,0,0,0,0,-5.08902324209719,3.76279799362348
6457,"Aa",1.14,0,0,0,0,0,0,100
6458,"Aa",0.00703125,0.00540087079655656,0,-0.0010436415087825,0.0132778713643939,0,0.017635100652168,150.810320386389
6459,"Aa / Aa",0,-15.8141568545366,0,0,0,0,-15.8141568545366,Inf
6460,"Aa / Aa",0,0.000107425129973214,0,0,0,0,0.000107425129973214,Inf
6461,"Aa * Aa",0.237048272409052,0.203698128875848,-0.0983664857058275,0,0.475149445609162,0,0.580481088779182,144.878852260733
6462,"Aa + Aa",1.14703125,0,0,0,0,0,0,100
6463,"Aa - Aa",1.13296875,0,0,0,0,0,0,100
6464,"Aa - Aa",-1.13296875,0,0,0,0,0,0,100
6465,"Aa",1.18155,1.17108732265992,0,0,0,0,1.17108732265992,0.885504408622572
6466,"Aa",0.0944999999999999,0.0858769337059533,0,0,0,0,0.0858769337059533,9.124937877298
6467,"Aa / Aa",0,0.897388878661571,0,-0.0717440092187348,0,0,0.825644869442836,Inf
6468,"Aa / Aa",0,1.1173936445825,1.75040391830746,0,0,0,2.86779756288996,Inf
6469,"Aa * Aa",1.5598807320115,1.52150690029405,0,0,0,0,1.52150690029405,2.4600490877252
6470,"Aa + Aa",1.27605,1.26053361978769,0,0,0,0,1.26053361978769,1.21596961030602
6471,"Aa - Aa",1.08705,1.08960295485079,0,0,0,0,1.08960295485079,0.234851649030852
6472,"Aa - Aa",-1.08705,-1.08960295485079,0,0,0,0,-1.08960295485079,0.234851649030852
6473,"Aa",9,9.22286455794808,0,0,0,0,9.22286455794808,2.47627286608978
6474,"Aa",1.625,1.67567773820717,0,0,-0.266980323352749,0,1.40869741485442,13.310928316651
6475,"Aa / Aa",0,0.904269976483709,0,-0.675701308961011,0,0,0.228568667522698,Inf
6476,"Aa / Aa",0,-0.0766846578446876,0,0.0627836360693175,0,0,-0.0139010217753701,Inf
6477,"Aa * Aa",58.079182814572,57.5372935448421,0,13.8752811115698,0,0,71.4125746564119,22.9572648850951
6478,"Aa + Aa",10.625,10.8623852228399,0.432055268979708,0,0,0,11.2944404918196,6.3006163935963
6479,"Aa - Aa",7.375,7.61044896297704,0,0,0,0,7.61044896297704,3.19252831155309
6480,"Aa - Aa",-7.375,-7.61044896297704,0,0,0,0,-7.61044896297704,3.19252831155309
6481,"Aa",48.85,42.708603107395,0,0,0,0,42.708603107395,12.5719486030809
6482,"Aa",0.4781,0.487406075267418,0,0,0,0,0.487406075267418,1.94647045961473
6483,"Aa / Aa",0,-222.539721721114,0,157.095340836096,116.07998831833,0,50.635607433312,Inf
6484,"Aa / Aa",0,0.00158018048654441,0.000253149411069512,0,0,0,0.00183332989761392,Inf
6485,"Aa * Aa",140.063094365488,139.582974649586,-26.3788288969054,0,0,0,113.204145752681,19.1763210248092
6486,"Aa + Aa",49.3281,43.1926316460313,0,0,0,0,43.1926316460313,12.4380796218964
6487,"Aa - Aa",48.3719,42.224602636349,0,0,0,0,42.224602636349,12.7084058382057
6488,"Aa - Aa",-48.3719,-42.224602636349,0,0,0,0,-42.224602636349,12.7084058382057
6489,"Aa",3.9,3.01139126547436,0,0,0,0,3.01139126547436,22.7848393468113
6490,"Aa",0.310910793830048,0.309954622296578,0,0,0,0,0.309954622296578,0.307538867239413
6491,"Aa / Aa",0,-84.2294351213807,0,0,0,0,-84.2294351213807,Inf
6492,"Aa / Aa",0,0.00550998094162588,0,-0.000382514114509021,0,0,0.00512746682711686,Inf
6493,"Aa * Aa",17.4176509808482,17.4364687336251,0,0,0,0,17.4364687336251,0.108038407691094
6494,"Aa + Aa",4.21091079383005,3.35731066377748,0,0,0,0,3.35731066377748,20.2711520582029
6495,"Aa - Aa",3.58908920616995,2.65857138021754,0,0,0,0,2.65857138021754,25.9262941793915
6496,"Aa - Aa",-3.58908920616995,-2.65857138021754,0,0,0,0,-2.65857138021754,25.9262941793915
6497,"Aa",0.0485,0.0487879931694229,0,0,0,0,0.0487879931694229,0.593800349325566
6498,"Aa",0.7587708975,0.759831732288903,-0.00779337286545476,0,0,0,0.752038359423448,0.887295242705566
6499,"Aa / Aa",0,0,0,0,0,0,0,NA
6500,"Aa / Aa",0,0.477529205755032,0,-0.0251303316177466,0,0,0.452398874137285,Inf
6501,"Aa * Aa",1.20994934871211,1.21893562358886,0,0.079943097271172,0,0,1.29887872086003,7.34984255684587
6502,"Aa + Aa",0.8072708975,0.834014857489792,0,0,0,0,0.834014857489792,3.31288543568387
6503,"Aa - Aa",-0.7102708975,-0.685578993479494,0,0,0,0,-0.685578993479494,3.47640655240362
6504,"Aa - Aa",0.7102708975,0.685578993479494,0,0,0,0,0.685578993479494,3.47640655240362
