"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"AaAd + AdAd",NA,NA,NA,NA,NA,341.885394817459
"AaAd - AdAd",NA,NA,NA,NA,NA,-339.219294546629
"AdAd - AaAd",NA,NA,NA,NA,NA,339.219294546629
"AaAa",42.8,NA,NA,40.253677501786,NA,NA
"AaAd",10,NA,NA,NA,NA,7.27485919610676
"AaAa / AaAd",NA,NA,NA,0.35964539926925,NA,NA
"AaAd / AaAa",NA,NA,0.589276994956276,NA,-0.0567962108703294,NA
"AaAa * AaAd",NA,NA,NA,4764.39975501205,NA,NA
"AaAa + AaAd",NA,2.3439211726692,NA,38.6965501724173,NA,NA
"AaAa - AaAd",NA,NA,NA,31.7559585316862,NA,NA
"AaAd - AaAa",NA,NA,NA,-31.7559585316862,NA,NA
"AdAd",990,NA,NA,NA,NA,963.547349904866
"AdAd",1.2,NA,NA,NA,NA,1.29196401190052
"AdAd / AdAd",NA,NA,63.7884191539515,NA,-12.2964087265359,29.5897507808301
"AdAd / AdAd",NA,NA,-0.000705026585681665,NA,9.67137739647053e-05,NA
"AdAd * AdAd",NA,NA,NA,NA,NA,7011.83567193287
"AdAd + AdAd",NA,NA,NA,NA,NA,965.064435022831
"AdAd - AdAd",NA,NA,NA,NA,NA,962.02949404455
"AdAd - AdAd",NA,NA,NA,NA,NA,-962.02949404455
"AdAd",3.9,NA,NA,NA,NA,2.465341369932
"AaAd",12.64,-0.773129492198683,NA,NA,14.589280826071,NA
"AdAd / AaAd",NA,NA,NA,NA,-0.145784675294936,0.0643726194071172
"AaAd / AdAd",NA,NA,-0.183273133148286,NA,0.317071248532541,NA
"AdAd * AaAd",NA,NA,NA,NA,332.94449165247,NA
"AdAd + AaAd",NA,NA,NA,NA,13.4027328509309,NA
"AdAd - AaAd",NA,NA,NA,NA,-9.83433089538343,2.45200898000858
"AaAd - AdAd",NA,NA,NA,NA,9.83433089538343,-2.45200898000858
"AaAd",16.74,NA,NA,NA,15.4364714861757,NA
"AdAd",17.78,NA,NA,NA,NA,11.9218129022364
"AaAd / AdAd",NA,NA,NA,NA,0.166668545867223,-0.0474133907200367
"AdAd / AaAd",NA,NA,NA,NA,-1.88914476473758,0.340250151390526
"AaAd * AdAd",NA,NA,NA,NA,1491.82130613032,NA
"AaAd + AdAd",NA,NA,NA,NA,NA,NA
"AaAd - AdAd",NA,NA,NA,NA,8.26657990187552,-11.7975422029473
"AdAd - AaAd",NA,NA,NA,NA,-8.26657990187552,11.7975422029473
"AdAd",21.6,NA,NA,NA,NA,20.9611329698331
"AaAa",3.69,NA,NA,3.84170689727333,NA,NA
"AdAd / AaAa",NA,NA,4.86417006945175,NA,NA,2.50193255156439
"AaAa / AdAd",NA,NA,-0.0439975817776563,0.0219774100259559,NA,NA
"AdAd * AaAa",NA,NA,NA,263.582018069913,NA,212.131017821028
"AdAd + AaAa",NA,NA,NA,NA,NA,19.7428289058148
"AdAd - AaAa",NA,NA,NA,NA,NA,26.9979192234577
"AaAa - AdAd",NA,NA,NA,NA,NA,-26.9979192234577
"AaAd",5.48,-0.516482109382597,NA,0.140777504951797,6.22544963986322,NA
"AaAa",0.24,NA,NA,0.242488141811288,0.0360784884234513,NA
"AaAd / AaAa",NA,NA,NA,NA,NA,NA
"AaAa / AaAd",NA,NA,NA,NA,NA,NA
"AaAd * AaAa",NA,NA,NA,1.90310538929485,2.53497508527494,NA
"AaAd + AaAa",NA,-0.521109092262011,NA,0.41605273464438,6.2880189618975,NA
"AaAd - AaAa",NA,-0.51312317853173,NA,NA,6.14364835287671,NA
"AaAa - AaAd",NA,0.51312317853173,NA,NA,-6.14364835287671,NA
"AaAd",26.66666668,NA,NA,NA,25.3547612038541,NA
"AaAd",30.8,NA,NA,NA,29.6784752899401,NA
"AaAd / AaAd",NA,NA,NA,0.030379226147333,NA,NA
"AaAd / AaAd",NA,NA,NA,-0.0506904651815206,NA,NA
"AaAd * AaAd",NA,NA,NA,NA,1739.5730891591,NA
"AaAd + AaAd",NA,NA,NA,NA,56.5602660780846,NA
"AaAd - AaAd",NA,NA,NA,1.84471664314604,-4.59879525604851,NA
"AaAd - AaAd",NA,NA,NA,-1.84471664314604,4.59879525604851,NA
"AaAa",267.75,NA,NA,317.745696504567,NA,NA
"AdAd",3.1,NA,NA,NA,NA,2.30154847381706
"AaAa / AdAd",NA,NA,NA,12.7989388759993,NA,NA
"AdAd / AaAa",NA,NA,0.00604666843148735,NA,NA,NA
"AaAa * AdAd",NA,NA,NA,3907.87003315732,NA,NA
"AaAa + AdAd",NA,NA,NA,314.581188945681,NA,NA
"AaAa - AdAd",NA,NA,NA,320.870059457803,NA,NA
"AdAd - AaAa",NA,NA,NA,-320.870059457803,NA,NA
"AaAd",94.6,NA,-3.07396672371454,NA,95.4941800103808,NA
"AdAd",100.81,-4.10172218997253,NA,NA,NA,100.266093371695
"AaAd / AdAd",NA,NA,NA,NA,0.187358942285805,-0.030702111717337
"AdAd / AaAd",NA,NA,NA,-2.11286931622027,-12.774101228921,NA
"AaAd * AdAd",NA,NA,NA,NA,50006.7220382884,4337.25678521976
"AaAd + AdAd",NA,NA,NA,NA,63.4968719034835,89.4162550326687
"AaAd - AdAd",NA,NA,NA,NA,88.6837337779692,-104.594391111378
"AdAd - AaAd",NA,NA,NA,NA,-88.6837337779692,104.594391111378
"AdAd",12.74,NA,NA,NA,-2.20012210813227,12.9588679254612
"AaAa",16.8,NA,NA,17.6786462862054,NA,NA
"AdAd / AaAa",NA,NA,0.656430134798251,NA,NA,NA
"AaAa / AdAd",NA,NA,-0.702191249023528,0.493177660107863,NA,NA
"AdAd * AaAa",NA,NA,NA,361.600505043767,NA,330.471808539124
"AdAd + AaAa",NA,NA,NA,16.0113729876967,NA,14.4486244994787
"AdAd - AaAa",NA,NA,28.9489515317597,NA,NA,NA
"AaAa - AdAd",NA,NA,-28.9489515317597,NA,NA,NA
"AaAa",13.33333334,NA,NA,11.8169053809513,NA,NA
"AaAa",27.26,NA,NA,27.5677988686596,1.84938053720464,NA
"AaAa / AaAa",NA,NA,NA,-0.0707594097892946,NA,NA
"AaAa / AaAa",NA,NA,NA,0.192073065530633,0.0215503365486797,NA
"AaAa * AaAa",NA,NA,NA,1558.64705559706,NA,NA
"AaAa + AaAa",NA,NA,NA,39.9174740812245,NA,NA
"AaAa - AaAa",NA,NA,NA,-14.93733397352,NA,NA
"AaAa - AaAa",NA,NA,NA,14.93733397352,NA,NA
"AdAd",43.07,NA,NA,NA,NA,38.2031100043316
"AaAa",114.8,NA,NA,110.172565317262,NA,NA
"AdAd / AaAa",NA,NA,0.49593751644845,NA,NA,NA
"AaAa / AdAd",NA,NA,NA,0.609239202722719,NA,NA
"AdAd * AaAa",NA,NA,NA,10371.8327827519,NA,NA
"AdAd + AaAa",NA,NA,NA,78.3713336875004,NA,54.0557772433515
"AdAd - AaAa",NA,NA,101.684165454148,NA,NA,NA
"AaAa - AdAd",NA,NA,-101.684165454148,NA,NA,NA
"AaAd",0.666000000000004,NA,NA,NA,NA,NA
"AaAa",17.3,NA,NA,16.5458713327409,NA,NA
"AaAd / AaAa",NA,NA,1.78832673903131,NA,NA,0.718721876003273
"AaAa / AaAd",NA,NA,NA,0.864372274534182,0.0303047227597615,NA
"AaAd * AaAa",NA,NA,NA,327.190929161419,NA,NA
"AaAd + AaAa",NA,NA,NA,17.5419273265836,NA,NA
"AaAd - AaAa",NA,NA,NA,-16.7054299158219,-1.29809613151651,NA
"AaAa - AaAd",NA,NA,NA,16.7054299158219,1.29809613151651,NA
"AaAa",3.77,NA,-3.46753808341182,NA,NA,NA
"AaAd",0.279999999999999,NA,NA,NA,NA,0.0280236148338873
"AaAa / AaAd",NA,NA,NA,-1.85319616947759,NA,NA
"AaAd / AaAa",NA,NA,NA,0.00405340792973439,NA,NA
"AaAa * AaAd",NA,NA,12.2566039156227,NA,NA,NA
"AaAa + AaAd",NA,NA,-3.25828795446293,NA,NA,NA
"AaAa - AaAd",NA,NA,-3.68277764855119,NA,NA,NA
"AaAd - AaAa",NA,NA,3.68277764855119,NA,NA,NA
"AaAa",0.184,NA,NA,0.202319789264015,NA,NA
"AaAa",1.166668,NA,NA,0.919305794388878,NA,NA
"AaAa / AaAa",NA,NA,NA,NA,NA,NA
"AaAa / AaAa",NA,NA,NA,NA,NA,NA
"AaAa * AaAa",NA,NA,NA,1.98628669828679,NA,NA
"AaAa + AaAa",NA,NA,NA,1.25837471091937,NA,NA
"AaAa - AaAa",NA,NA,0.542773357333282,NA,NA,NA
"AaAa - AaAa",NA,NA,-0.542773357333282,NA,NA,NA
"AaAa",5.24,NA,NA,5.66380603200795,NA,NA
"AaAd",5.27772,NA,NA,NA,5.27749555715286,NA
"AaAa / AaAd",NA,NA,NA,-1420.93536501411,154.776398631737,-1392.31376042512
"AaAd / AaAa",NA,NA,NA,NA,0.104482458413872,NA
"AaAa * AaAd",NA,NA,NA,NA,268.179846567898,NA
"AaAa + AaAd",NA,0.872091453589351,NA,6.31430342084185,NA,NA
"AaAa - AaAd",NA,NA,NA,4.45492888754172,NA,NA
"AaAd - AaAa",NA,NA,NA,-4.45492888754172,NA,NA
"AdAd",53.5,NA,NA,NA,NA,50.0786724291843
"AdAd",12.1,NA,NA,-10.6608945508123,NA,NA
"AdAd / AdAd",NA,NA,NA,NA,NA,0.320043653879845
"AdAd / AdAd",NA,NA,NA,NA,NA,-0.36488697267929
"AdAd * AdAd",NA,NA,NA,NA,NA,4470.73405791163
"AdAd + AdAd",NA,NA,42.9916322811736,NA,NA,NA
"AdAd - AdAd",NA,NA,NA,30.3228418988961,NA,44.6885652471252
"AdAd - AdAd",NA,NA,NA,-30.3228418988961,NA,-44.6885652471252
"AdAd",1.28,NA,NA,NA,NA,1.07170292049283
"AaAd",138,NA,NA,NA,136.265952331998,NA
"AdAd / AaAd",NA,NA,NA,-0.0336832972188387,-0.16734378720517,NA
"AaAd / AdAd",NA,NA,NA,NA,38.27149040295,-5.50268216575674
"AdAd * AaAd",NA,NA,44.7979237197474,NA,505.415288736345,NA
"AdAd + AaAd",NA,NA,NA,NA,136.146654208726,NA
"AdAd - AaAd",NA,NA,NA,NA,-136.424029346534,NA
"AaAd - AdAd",NA,NA,NA,NA,136.424029346534,NA
"AaAd",4.34,NA,NA,NA,5.25744415563275,NA
"AaAa",14.1,NA,NA,13.9852332053599,NA,NA
"AaAd / AaAa",NA,NA,NA,-0.0828211239980929,0.153517496503903,NA
"AaAa / AaAd",NA,NA,NA,1.39994616283983,-2.16376000466254,NA
"AaAd * AaAa",NA,NA,NA,139.202201715092,181.107905939087,NA
"AaAd + AaAa",NA,NA,NA,14.2322688294881,4.3246783857931,NA
"AaAd - AaAa",NA,NA,NA,-13.7069037227786,6.36090328768721,NA
"AaAa - AaAd",NA,NA,NA,13.7069037227786,-6.36090328768721,NA
"AdAd",400.3,NA,NA,NA,NA,362.244974592403
"AaAd",87.2,NA,NA,NA,96.1968615075729,NA
"AdAd / AaAd",NA,NA,NA,NA,-2.63957987816325,2.18452812620852
"AaAd / AdAd",NA,0.0074950519283934,NA,NA,0.0980075598629498,-0.0752597813243063
"AdAd * AaAd",NA,NA,NA,NA,79616.509486946,64753.9615369207
"AdAd + AaAd",NA,NA,NA,NA,NA,378.868981364721
"AdAd - AaAd",NA,NA,NA,NA,NA,383.291721049103
"AaAd - AdAd",NA,NA,NA,NA,NA,-383.291721049103
"AdAd",0.0720000000000001,NA,NA,NA,NA,0.124353311590028
"AdAd",14.14,NA,NA,NA,NA,13.3762696404014
"AdAd / AdAd",NA,NA,-0.00292569253485234,NA,NA,NA
"AdAd / AdAd",NA,0.822386016281356,5.27085909383665,NA,NA,NA
"AdAd * AdAd",NA,NA,NA,NA,NA,44.0791800131643
"AdAd + AdAd",NA,NA,NA,NA,NA,13.4044237883956
"AdAd - AdAd",NA,NA,NA,NA,NA,-12.4973016856393
"AdAd - AdAd",NA,NA,NA,NA,NA,12.4973016856393
"AdAd",1.76,NA,NA,NA,NA,1.62297664326417
"AaAd",26.66666668,NA,NA,NA,31.9877639524812,NA
"AdAd / AaAd",NA,NA,0.0554920964890766,NA,-0.160497477240427,NA
"AaAd / AdAd",NA,NA,NA,NA,10.1072266846726,-2.76901622789904
"AdAd * AaAd",NA,NA,NA,NA,102.750000383795,50.5888085634913
"AdAd + AaAd",NA,NA,NA,NA,31.8502156813464,1.74045096551928
"AdAd - AaAd",NA,NA,NA,NA,-32.1672003146962,NA
"AaAd - AdAd",NA,NA,NA,NA,32.1672003146962,NA
"AaAd",6,NA,NA,NA,6.48258716511172,NA
"AaAd",18.8,NA,NA,NA,18.1444097833357,NA
"AaAd / AaAd",NA,NA,NA,NA,NA,NA
"AaAd / AaAd",NA,NA,NA,NA,NA,NA
"AaAd * AaAd",NA,NA,NA,NA,373.772164255531,NA
"AaAd + AaAd",NA,NA,NA,NA,24.2721345998413,NA
"AaAd - AaAd",NA,NA,NA,NA,-11.8076527690593,NA
"AaAd - AaAd",NA,NA,NA,NA,11.8076527690593,NA
"AaAa",0.667,NA,-0.607952853123698,NA,NA,NA
"AdAd",179.93,NA,NA,NA,NA,180.17074468327
"AaAa / AdAd",NA,NA,-0.00878777331028335,NA,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,49.9502245313972
"AaAa * AdAd",NA,NA,NA,NA,NA,568.755012782594
"AaAa + AdAd",NA,NA,NA,NA,NA,179.494104594833
"AaAa - AdAd",NA,NA,NA,NA,NA,-180.849462914459
"AdAd - AaAa",NA,NA,NA,NA,NA,180.849462914459
"AaAd",1.8,NA,NA,NA,NA,NA
"AaAd",16.46,0.353636667953655,NA,NA,13.3527076269087,NA
"AaAd / AaAd",NA,-0.00272836628210314,NA,NA,-0.0249558882093251,NA
"AaAd / AaAd",NA,NA,NA,NA,0.551581523940196,NA
"AaAd * AaAd",NA,-4.93651617514778,NA,NA,317.880278300443,NA
"AaAd + AaAd",NA,0.19584767255458,NA,NA,13.9279780398095,NA
"AaAd - AaAd",NA,-0.515844991329402,NA,NA,-12.7517093541343,NA
"AaAd - AaAd",NA,0.515844991329402,NA,NA,12.7517093541343,NA
"AdAd",4.02,NA,NA,NA,NA,3.54884359978792
"AaAd",1.02,NA,NA,NA,0.957194010913392,NA
"AdAd / AaAd",NA,NA,NA,NA,-1.50255338028762,1.24528665262994
"AaAd / AdAd",NA,NA,NA,NA,0.0889710989269992,-0.0628991385290113
"AdAd * AaAd",NA,NA,NA,NA,NA,9.75622977556273
"AdAd + AaAd",NA,NA,NA,NA,NA,3.25942094379546
"AdAd - AaAd",NA,NA,NA,NA,NA,3.6181328179861
"AaAd - AdAd",NA,NA,NA,NA,NA,-3.6181328179861
"AdAd",3.7,NA,NA,NA,NA,3.81738144044654
"AdAd",2.77435,NA,NA,NA,NA,2.777492133207
"AdAd / AdAd",NA,NA,NA,8.44824462706144,NA,NA
"AdAd / AdAd",NA,NA,0.187766687708581,NA,NA,0.11581293352416
"AdAd * AdAd",NA,NA,NA,NA,NA,21.2621753650415
"AdAd + AdAd",NA,NA,NA,NA,NA,6.59812983435584
"AdAd - AdAd",NA,NA,NA,NA,NA,1.03610836986168
"AdAd - AdAd",NA,NA,NA,NA,NA,-1.03610836986168
"AaAd",0.17,NA,NA,NA,0.250554728390622,NA
"AaAd",4.59999999999999,NA,NA,NA,NA,NA
"AaAd / AaAd",NA,NA,NA,NA,0.00264470815534467,NA
"AaAd / AaAd",NA,NA,NA,NA,-17.4889630825026,NA
"AaAd * AaAd",NA,NA,NA,NA,14.159169539584,NA
"AaAd + AaAd",NA,NA,NA,NA,NA,NA
"AaAd - AaAd",NA,NA,NA,NA,NA,NA
"AaAd - AaAd",NA,NA,NA,NA,NA,NA
"AaAa",13.57,NA,NA,15.2624458700692,NA,NA
"AaAd",170,NA,NA,NA,180.283207280204,NA
"AaAa / AaAd",NA,NA,-0.078778284698928,NA,-0.216734898899756,NA
"AaAd / AaAa",NA,NA,NA,-1.6655993838149,4.63029305145301,NA
"AaAa * AaAd",NA,NA,NA,2948.47521703246,6930.94412906341,NA
"AaAa + AaAd",NA,NA,NA,8.51563640203196,179.237527270618,NA
"AaAa - AaAd",NA,NA,NA,15.4762201746705,-180.634492620951,NA
"AaAd - AaAa",NA,NA,NA,-15.4762201746705,180.634492620951,NA
"AaAa",68.26,NA,NA,71.114609195852,NA,NA
"AaAd",21,NA,NA,NA,19.6344496177787,NA
"AaAa / AaAd",NA,NA,NA,2.32288172076905,-2.54210720589529,NA
"AaAd / AaAa",NA,NA,NA,-0.0894380054891984,0.116441393404414,NA
"AaAa * AaAd",NA,NA,NA,2140.5833433765,3172.04695333028,NA
"AaAa + AaAd",NA,NA,NA,70.5912740751887,30.3764448001224,NA
"AaAa - AaAd",NA,NA,NA,72.174085651256,NA,NA
"AaAd - AaAa",NA,NA,NA,-72.174085651256,NA,NA
"AdAd",36.64,NA,NA,NA,NA,34.182408474428
"AaAd",4.96,NA,NA,NA,4.7907164209476,NA
"AdAd / AaAd",NA,NA,NA,NA,-8.59618706104499,2.87092554374416
"AaAd / AdAd",NA,NA,NA,NA,NA,-0.0102429350734462
"AdAd * AaAd",NA,NA,NA,NA,408.724113966921,312.967630781226
"AdAd + AaAd",NA,NA,NA,NA,NA,34.952801026486
"AdAd - AaAd",NA,NA,NA,NA,NA,33.1710239357682
"AaAd - AdAd",NA,NA,NA,NA,NA,-33.1710239357682
"AaAd",77.4,NA,NA,NA,74.6424391644213,NA
"AaAd",72.02,NA,NA,NA,78.7738828722481,NA
"AaAd / AaAd",NA,-0.0093594938862565,NA,NA,0.365805600793551,NA
"AaAd / AaAd",NA,NA,NA,NA,-2.12564825796733,NA
"AaAd * AaAd",NA,NA,NA,NA,13475.3399942005,-200.989252787704
"AaAd + AaAd",NA,NA,NA,NA,153.161840328953,NA
"AaAd - AaAd",NA,NA,NA,NA,NA,NA
"AaAd - AaAd",NA,NA,NA,NA,NA,NA
"AaAa",17.3,NA,NA,16.3650466128247,NA,NA
"AaAa",1.063,NA,NA,0.324670488742034,NA,NA
"AaAa / AaAa",NA,NA,NA,1.07857053400214,NA,NA
"AaAa / AaAa",NA,NA,1.62515632419363,NA,NA,0.890761212098462
"AaAa * AaAa",NA,NA,NA,257.997718970871,NA,NA
"AaAa + AaAa",NA,NA,NA,17.6246839163961,NA,NA
"AaAa - AaAa",NA,NA,NA,16.8173928640972,NA,NA
"AaAa - AaAa",NA,NA,NA,-16.8173928640972,NA,NA
"AaAd",0.59,NA,-0.0194881483360689,NA,0.551517370562616,NA
"AaAa",9.45,NA,NA,9.64451113617266,NA,NA
"AaAd / AaAa",NA,NA,0.050021065746306,-0.0207636385550016,0.0654649221524337,NA
"AaAa / AaAd",NA,NA,NA,12.38881241696,-7.94342358478437,NA
"AaAd * AaAa",NA,NA,NA,7.55161333872305,4.73617531278926,NA
"AaAd + AaAa",NA,NA,NA,9.67076534600668,NA,NA
"AaAd - AaAa",NA,NA,NA,-9.6210962120032,NA,NA
"AaAa - AaAd",NA,NA,NA,9.6210962120032,NA,NA
"AaAd",1346,11.1659724215546,NA,NA,1177.30837902156,NA
"AaAd",50,NA,NA,NA,63.3253097230889,NA
"AaAd / AaAd",NA,0.397402441765237,NA,0.707761642117521,-4.3672095384637,NA
"AaAd / AaAd",NA,NA,NA,NA,NA,NA
"AaAd * AaAd",NA,NA,NA,NA,353259.598956951,NA
"AaAd + AaAd",NA,12.6107246983033,NA,NA,1237.86559648634,NA
"AaAd - AaAd",NA,NA,NA,NA,1121.88856280709,NA
"AaAd - AaAd",NA,NA,NA,NA,-1121.88856280709,NA
"AdAd",6.64,NA,NA,NA,-4.58993583020601,6.43969269964684
"AaAa",3.1,NA,NA,2.61072899881077,NA,NA
"AdAd / AaAa",NA,NA,0.210286144431833,NA,NA,NA
"AaAa / AdAd",NA,-0.00793947742781588,-0.194679755189194,NA,0.107266850128192,NA
"AdAd * AaAa",NA,NA,NA,NA,NA,NA
"AdAd + AaAa",NA,NA,NA,NA,NA,NA
"AdAd - AaAa",NA,NA,4.77453158289481,NA,NA,NA
"AaAa - AdAd",NA,NA,-4.77453158289481,NA,NA,NA
"AaAa",79,NA,NA,85.0232695319382,NA,NA
"AaAa",76.63,NA,NA,80.8371784789614,NA,NA
"AaAa / AaAa",NA,NA,NA,-0.111851145757332,0.0383791968538616,NA
"AaAa / AaAa",NA,NA,NA,0.0514910692676423,NA,NA
"AaAa * AaAa",NA,NA,NA,36632.8815077647,NA,NA
"AaAa + AaAa",NA,NA,NA,165.905453572311,NA,NA
"AaAa - AaAa",NA,NA,NA,NA,NA,NA
"AaAa - AaAa",NA,NA,NA,NA,NA,NA
"AaAd",30.8,NA,NA,NA,30.1032483987864,-0.319177758974869
"AaAa",83,NA,NA,83.5913902148541,NA,NA
"AaAd / AaAa",NA,NA,NA,-0.00630017793801577,0.0855276816944204,NA
"AaAa / AaAd",NA,NA,NA,NA,-123.728718940622,NA
"AaAd * AaAa",NA,NA,NA,851.190082199385,10535.7962193725,NA
"AaAd + AaAa",NA,NA,NA,83.9804950829996,53.8897437938988,NA
"AaAd - AaAa",NA,NA,NA,-83.7005894570624,NA,NA
"AaAa - AaAd",NA,NA,NA,83.7005894570624,NA,NA
"AaAa",274.5,NA,NA,278.83004851468,NA,NA
"AaAa",20.96,NA,NA,21.4112387749746,NA,NA
"AaAa / AaAa",NA,NA,NA,NA,NA,NA
"AaAa / AaAa",NA,NA,NA,NA,NA,NA
"AaAa * AaAa",NA,NA,NA,14915.5780120609,NA,NA
"AaAa + AaAa",NA,NA,NA,300.188185658103,NA,NA
"AaAa - AaAa",NA,NA,NA,257.542188110761,NA,NA
"AaAa - AaAa",NA,NA,NA,-257.542188110761,NA,NA
"AaAa",102.13,NA,NA,83.7577491331312,NA,NA
"AdAd",4.25,NA,NA,NA,NA,4.08522313651278
"AaAa / AdAd",NA,NA,NA,4.82461261191636,NA,NA
"AdAd / AaAa",NA,NA,0.300871008836258,NA,NA,NA
"AaAa * AdAd",NA,NA,NA,2043.89402884711,NA,NA
"AaAa + AdAd",NA,NA,NA,82.3788905882646,NA,NA
"AaAa - AdAd",NA,NA,NA,106.188566941306,NA,NA
"AdAd - AaAa",NA,NA,NA,-106.188566941306,NA,NA
"AdAd",0.57,NA,NA,NA,NA,0.495218699448249
"AaAd",2.962,0.0793034054651258,NA,NA,2.84449720482022,NA
"AdAd / AaAd",NA,NA,NA,-0.187554360528324,-1.21165153149568,NA
"AaAd / AdAd",NA,NA,NA,NA,1.62177095435452,-0.283698567289267
"AdAd * AaAd",NA,NA,NA,NA,5.62501869554564,0.72174612427507
"AdAd + AaAd",NA,NA,NA,NA,3.01418674761924,NA
"AdAd - AaAd",NA,-0.0692168397234459,NA,NA,-2.87648959170809,0.560232031821358
"AaAd - AdAd",NA,0.0692168397234459,NA,NA,2.87648959170809,-0.560232031821358
"AaAa",1.605,NA,NA,1.42596238351047,NA,NA
"AaAd",0.28,NA,NA,NA,0.270054243325572,NA
"AaAa / AaAd",NA,NA,NA,NA,-49.7909057448699,-5.64532405646135
"AaAd / AaAa",NA,NA,NA,-0.00362191440663439,0.0314874803912262,NA
"AaAa * AaAd",NA,NA,NA,NA,2.38371353893458,NA
"AaAa + AaAd",NA,0.139488142587167,NA,1.40908342315083,NA,NA
"AaAa - AaAd",NA,NA,NA,1.39928633271091,NA,NA
"AaAd - AaAa",NA,NA,NA,-1.39928633271091,NA,NA
"AaAa",128.884,NA,NA,129.529557187458,NA,NA
"AaAa",22.46,NA,NA,22.0244990598782,NA,NA
"AaAa / AaAa",NA,NA,NA,0.97219081001053,NA,NA
"AaAa / AaAa",NA,NA,0.123170503314256,NA,NA,NA
"AaAa * AaAa",NA,NA,NA,6992.76376903899,NA,NA
"AaAa + AaAa",NA,NA,NA,151.325475169233,NA,NA
"AaAa - AaAa",NA,NA,NA,107.381733584161,NA,NA
"AaAa - AaAa",NA,NA,NA,-107.381733584161,NA,NA
"AdAd",10.1,NA,NA,NA,NA,9.61858850747386
"AdAd",2.3,NA,NA,NA,NA,1.79077223001969
"AdAd / AdAd",NA,NA,NA,NA,NA,NA
"AdAd / AdAd",NA,NA,NA,NA,NA,NA
"AdAd * AdAd",NA,NA,NA,NA,NA,226.36252464076
"AdAd + AdAd",NA,NA,NA,NA,-4.7063516340135,10.3744666253313
"AdAd - AdAd",NA,NA,NA,NA,NA,7.40768834243247
"AdAd - AdAd",NA,NA,NA,NA,NA,-7.40768834243247
"AaAa",10.7,NA,NA,5.53099662667037,NA,NA
"AaAd",0.484,NA,NA,NA,0.521938921843867,NA
"AaAa / AaAd",NA,NA,-6.19806436926665,NA,-13.7523906938301,NA
"AaAd / AaAa",NA,NA,0.00307408411110147,NA,0.00642506615191542,NA
"AaAa * AaAd",NA,NA,NA,13.3607133602881,34.4734356915394,NA
"AaAa + AaAd",NA,NA,NA,5.61833162841312,NA,NA
"AaAa - AaAd",NA,NA,NA,5.56758274847394,NA,NA
"AaAd - AaAa",NA,NA,NA,-5.56758274847394,NA,NA
"AaAa",8.52,NA,NA,8.66042687626082,NA,NA
"AaAd",0.38,NA,NA,NA,0.38001623362168,NA
"AaAa / AaAd",NA,NA,NA,594.985449864422,806.843461347085,556.453401329558
"AaAd / AaAa",NA,NA,0.0093308009840531,NA,0.0529295269987015,NA
"AaAa * AaAd",NA,NA,NA,0.657943206207853,2.80826316609965,NA
"AaAa + AaAd",NA,-0.138989858114465,NA,8.6550796652161,NA,NA
"AaAa - AaAd",NA,NA,NA,8.66016505805925,NA,NA
"AaAd - AaAa",NA,NA,NA,-8.66016505805925,NA,NA
"AaAa",23.3,NA,NA,15.4377858166152,NA,NA
"AaAa",2.08,NA,NA,2.16456935076477,NA,NA
"AaAa / AaAa",NA,NA,-1.5854671560537,NA,NA,NA
"AaAa / AaAa",NA,NA,0.0536958054931878,NA,NA,NA
"AaAa * AaAa",NA,NA,NA,131.400487594422,NA,NA
"AaAa + AaAa",NA,NA,NA,19.1308381699969,NA,NA
"AaAa - AaAa",NA,NA,NA,13.9864158001543,NA,NA
"AaAa - AaAa",NA,NA,NA,-13.9864158001543,NA,NA
"AdAd",19.54,NA,NA,NA,NA,21.320022163318
"AaAd",32.2,0.557967203715868,NA,NA,28.1575639637812,NA
"AdAd / AaAd",NA,-0.0333337542146439,NA,NA,-0.453373653445617,0.351797061093316
"AaAd / AdAd",NA,NA,NA,NA,0.189913630439752,-0.136454048073855
"AdAd * AaAd",NA,NA,NA,NA,2852.26519940769,1342.10951456241
"AdAd + AaAd",NA,NA,NA,NA,33.8492657881024,21.2642830831568
"AdAd - AaAd",NA,NA,NA,NA,NA,17.4740256514433
"AaAd - AdAd",NA,NA,NA,NA,NA,-17.4740256514433
"AdAd",11.8,NA,NA,NA,NA,10.1461871709456
"AaAd",3.92,NA,NA,NA,3.39381357018598,NA
"AdAd / AaAd",NA,NA,NA,NA,-1.75879337428386,2.91219983094675
"AaAd / AdAd",NA,NA,-0.328588348498492,NA,0.183135748140254,NA
"AdAd * AaAd",NA,NA,NA,NA,35.9460830544328,52.3591383164297
"AdAd + AaAd",NA,NA,NA,NA,3.71567992402872,12.1693389181233
"AdAd - AaAd",NA,NA,NA,NA,NA,12.5612862269934
"AaAd - AdAd",NA,NA,NA,NA,NA,-12.5612862269934
"AdAd",29.6,NA,NA,NA,NA,23.0907012913574
"AdAd",62.43,NA,NA,NA,NA,59.7438489793165
"AdAd / AdAd",NA,NA,-0.0807810734086173,NA,NA,NA
"AdAd / AdAd",NA,NA,NA,-0.108600589204804,NA,NA
"AdAd * AdAd",NA,NA,NA,NA,NA,10440.517645289
"AdAd + AdAd",NA,NA,NA,NA,NA,83.4719807797722
