"","trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"42678","AaAa + AaAa",112.6,3.54790814203475,NA,88.112900293024,NA,NA
"42679","AaAa - AaAa",-1.8,NA,NA,-8.02966522875281,NA,NA
"42680","AaAa - AaAa",1.8,NA,NA,8.02966522875281,NA,NA
"42681","AdAd",6.43,NA,NA,NA,NA,6.29496063522378
"42682","AaAd",2.4,NA,NA,NA,2.65867372080098,NA
"42683","AdAd / AaAd",2.67916666666667,NA,0.876894394522727,NA,-4.09655662777545,NA
"42684","AaAd / AdAd",0.373250388802488,NA,NA,NA,0.10698149915641,-0.0307782619163334
"42685","AdAd * AaAd",15.432,NA,NA,NA,66.8128664096828,28.1942733516049
"42686","AdAd + AaAd",8.83,NA,NA,NA,NA,5.9827447653841
"42687","AdAd - AaAd",4.03,NA,NA,NA,NA,5.99358224290654
"42688","AaAd - AdAd",-4.03,NA,NA,NA,NA,-5.99358224290654
"42689","AdAd",10.18,NA,NA,NA,NA,10.1155695477985
"42690","AaAd",1045.2,NA,NA,NA,984.906460920865,NA
"42691","AdAd / AaAd",0.00973976272483735,NA,0.0210356853841633,NA,-0.044055453083938,NA
"42692","AaAd / AdAd",102.671905697446,-0.997148668317136,-46.8092891664013,NA,102.547948573039,NA
"42693","AdAd * AaAd",10640.136,NA,NA,NA,9964.45283064265,5117.77006224347
"42694","AdAd + AaAd",1055.38,NA,NA,NA,985.91982602201,NA
"42695","AdAd - AaAd",-1035.02,NA,NA,NA,-983.830267778536,NA
"42696","AaAd - AdAd",1035.02,NA,NA,NA,983.830267778536,NA
"42697","AaAa",33.2,NA,NA,32.9632734434815,NA,NA
"42698","AdAd",48.2,NA,NA,NA,NA,46.3430021460559
"42699","AaAa / AdAd",0.688796680497925,NA,NA,0.194264507088836,NA,NA
"42700","AdAd / AaAa",1.45180722891566,NA,NA,NA,NA,12.0511579022972
"42701","AaAa * AdAd",1600.24,NA,NA,4858.4446030545,NA,NA
"42702","AaAa + AdAd",81.4,NA,NA,38.3998844505239,NA,42.8969505530969
"42703","AaAa - AdAd",-15,NA,-64.7263871256366,NA,NA,NA
"42704","AdAd - AaAa",15,NA,64.7263871256366,NA,NA,NA
"42705","AdAd",18.9,NA,NA,NA,NA,13.4358256406166
"42706","AaAd",0.378,NA,NA,NA,0.307560404406235,NA
"42707","AdAd / AaAd",50,NA,NA,NA,NA,14.1638850135789
"42708","AaAd / AdAd",0.02,NA,-0.0400029060373189,NA,0.0144256646344865,NA
"42709","AdAd * AaAd",7.1442,NA,NA,NA,7.04102772048835,25.8661055085243
"42710","AdAd + AaAd",19.278,NA,NA,NA,NA,16.5225787539503
"42711","AdAd - AaAd",18.522,NA,NA,NA,NA,11.9742428447463
"42712","AaAd - AdAd",-18.522,NA,NA,NA,NA,-11.9742428447463
"42713","AaAa",10.93,NA,NA,8.43266726241638,NA,NA
"42714","AaAa",77,NA,NA,76.3319256328515,NA,NA
"42715","AaAa / AaAa",0.141948051948052,NA,NA,-0.0495714821046742,NA,NA
"42716","AaAa / AaAa",7.0448307410796,NA,NA,0.606785819922397,NA,NA
"42717","AaAa * AaAa",841.61,NA,NA,7845.56962906325,NA,NA
"42718","AaAa + AaAa",87.93,NA,NA,84.939236725715,NA,NA
"42719","AaAa - AaAa",-66.07,2.09897954728416,NA,-67.3054926375233,NA,NA
"42720","AaAa - AaAa",66.07,-2.09897954728416,NA,67.3054926375233,NA,NA
"42721","AdAd",9.4,NA,NA,NA,NA,9.7427800819521
"42722","AaAa",0.82,NA,NA,0.800821570417635,NA,NA
"42723","AdAd / AaAa",11.4634146341463,NA,NA,NA,NA,12.75991731893
"42724","AaAa / AdAd",0.0872340425531915,NA,NA,0.0697047787323704,NA,NA
"42725","AdAd * AaAa",7.708,NA,NA,5.76502250706845,NA,5.47683113150785
"42726","AdAd + AaAa",10.22,NA,NA,NA,NA,8.08202463357248
"42727","AdAd - AaAa",8.58,NA,NA,NA,NA,9.56106990350682
"42728","AaAa - AdAd",-8.58,NA,NA,NA,NA,-9.56106990350682
"42729","AaAa",33.2,NA,NA,27.1281318693699,NA,NA
"42730","AaAa",1.1,NA,NA,0.84553652149945,NA,NA
"42731","AaAa / AaAa",30.1818181818182,NA,NA,3.60138348691173,NA,NA
"42732","AaAa / AaAa",0.0331325301204819,NA,0.273405053341889,NA,NA,0.181405109278691
"42733","AaAa * AaAa",36.52,NA,NA,156.283962390848,NA,NA
"42734","AaAa + AaAa",34.3,NA,NA,30.4095109392261,NA,NA
"42735","AaAa - AaAa",32.1,NA,NA,21.0224362260786,NA,NA
"42736","AaAa - AaAa",-32.1,NA,NA,-21.0224362260786,NA,NA
"42737","AaAa",9.18,NA,NA,6.25655774050244,NA,NA
"42738","AaAa",0.99999997,NA,NA,0.88496860290924,NA,NA
"42739","AaAa / AaAa",9.18000027540001,NA,5.10783612132332,NA,NA,NA
"42740","AaAa / AaAa",0.108932458605664,NA,NA,0.00723631366906729,NA,NA
"42741","AaAa * AaAa",9.1799997246,NA,NA,83.1485198076588,NA,NA
"42742","AaAa + AaAa",10.17999997,0.275713004657343,NA,4.31372952250648,NA,NA
"42743","AaAa - AaAa",8.18000003,NA,NA,5.22962923172199,NA,NA
"42744","AaAa - AaAa",-8.18000003,NA,NA,-5.22962923172199,NA,NA
"42745","AdAd",9.13,NA,NA,NA,NA,6.42509555185459
"42746","AaAd",0.0399999999999991,0.396771414862958,NA,NA,NA,NA
"42747","AdAd / AaAd",228.250000000005,NA,NA,NA,NA,0.458652458143676
"42748","AaAd / AdAd",0.00438116100766693,NA,-2.35115956848751,NA,NA,NA
"42749","AdAd * AaAd",0.365199999999992,NA,NA,NA,NA,185.979335986381
"42750","AdAd + AaAd",9.17,NA,NA,NA,NA,9.35243707986475
"42751","AdAd - AaAd",9.09,NA,NA,NA,NA,9.16662090266896
"42752","AaAd - AdAd",-9.09,NA,NA,NA,NA,-9.16662090266896
"42753","AaAd",96.4,NA,NA,6.28097922003638,101.010162296004,NA
"42754","AaAa",3.71,NA,NA,1.8918692688101,NA,NA
"42755","AaAd / AaAa",25.9838274932615,NA,NA,NA,2.83688524044606,NA
"42756","AaAa / AaAd",0.0384854771784232,NA,NA,NA,-0.112574733157269,NA
"42757","AaAd * AaAa",357.644,NA,NA,781.723403243324,3593.62817558319,NA
"42758","AaAd + AaAa",100.11,NA,NA,9.94787652186202,102.372736829704,NA
"42759","AaAd - AaAa",92.69,NA,NA,NA,99.4857294157209,NA
"42760","AaAa - AaAd",-92.69,NA,NA,NA,-99.4857294157209,NA
"42761","AaAd",5.42,NA,NA,NA,6.84842096547609,NA
"42762","AdAd",34.57143,NA,NA,NA,-2.09539269748824,34.9509077277894
"42763","AaAd / AdAd",0.15677685302575,NA,-0.143573290447762,NA,0.172367389516662,NA
"42764","AdAd / AaAd",6.3784926199262,NA,NA,NA,-2.39584338977875,2.60577325982298
"42765","AaAd * AdAd",187.3771506,NA,NA,NA,259.225447142159,313.863512529193
"42766","AaAd + AdAd",39.99143,NA,NA,NA,3.77835152803054,25.2086137070106
"42767","AaAd - AdAd",-29.15143,NA,NA,NA,10.2996371721068,-34.8810545705899
"42768","AdAd - AaAd",29.15143,NA,NA,NA,-10.2996371721068,34.8810545705899
"42769","AaAa",13.3,NA,NA,13.5508492206726,NA,NA
"42770","AaAa",5.5,NA,NA,3.97281599590113,0.096217395563609,NA
"42771","AaAa / AaAa",2.41818181818182,NA,NA,-0.923004139517875,NA,NA
"42772","AaAa / AaAa",0.413533834586466,NA,NA,0.0585263833857271,NA,NA
"42773","AaAa * AaAa",73.15,NA,NA,291.395556421355,NA,NA
"42774","AaAa + AaAa",18.8,NA,NA,19.2701696829275,NA,NA
"42775","AaAa - AaAa",7.8,NA,NA,7.877707390767,NA,NA
"42776","AaAa - AaAa",-7.8,NA,NA,-7.877707390767,NA,NA
"42777","AaAd",5.3,NA,NA,NA,5.2143093616404,NA
"42778","AaAd",33.78,NA,NA,NA,34.6269046059115,NA
"42779","AaAd / AaAd",0.156897572528123,NA,NA,NA,0.103868149641145,NA
"42780","AaAd / AaAd",6.37358490566038,NA,NA,NA,-7.96372262390425,NA
"42781","AaAd * AaAd",179.034,NA,NA,NA,169.822000225517,NA
"42782","AaAd + AaAd",39.08,NA,NA,NA,39.8341895156625,NA
"42783","AaAd - AaAd",-28.48,NA,NA,NA,-29.3652964966387,NA
"42784","AaAd - AaAd",28.48,NA,NA,NA,29.3652964966387,NA
"42785","AaAa",0.0892476956749802,NA,NA,0.0845360212495103,NA,NA
"42786","AdAd",3.52,NA,NA,NA,NA,2.23840611852156
"42787","AaAa / AdAd",0.0253544589985739,NA,NA,0.0227884538745523,NA,NA
"42788","AdAd / AaAa",39.4407942230692,NA,NA,NA,NA,92.5252482328786
"42789","AaAa * AdAd",0.31415188877593,NA,NA,0.254371302545755,NA,0.17588506157992
"42790","AaAa + AdAd",3.60924769567498,NA,NA,NA,NA,3.02566895647989
"42791","AaAa - AdAd",-3.43075230432502,NA,NA,NA,NA,-2.20650863268159
"42792","AdAd - AaAa",3.43075230432502,NA,NA,NA,NA,2.20650863268159
"42793","AdAd",2.7,NA,NA,NA,NA,2.63757976241026
"42794","AdAd",2.59999999999999,NA,NA,NA,NA,NA
"42795","AdAd / AdAd",1.03846153846154,NA,NA,NA,NA,0.0323509223770731
"42796","AdAd / AdAd",0.962962962962959,NA,-13.6496680774197,NA,NA,NA
"42797","AdAd * AdAd",7.01999999999997,NA,NA,NA,NA,143.040135651519
"42798","AdAd + AdAd",5.29999999999999,NA,NA,NA,NA,3.64713018830131
"42799","AdAd - AdAd",0.10000000000001,NA,NA,NA,NA,NA
"42800","AdAd - AdAd",-0.10000000000001,NA,NA,NA,NA,NA
"42801","AaAd",201.62,NA,NA,NA,203.866901026751,NA
"42802","AdAd",35.1,NA,NA,NA,NA,35.4179913761707
"42803","AaAd / AdAd",5.74415954415954,NA,-12.7221150309923,NA,3.88472889494872,NA
"42804","AdAd / AaAd",0.174089872036504,NA,NA,NA,-0.025297648570803,0.0718393141745352
"42805","AaAd * AdAd",7076.862,NA,NA,NA,6908.85631348765,17825.9018473746
"42806","AaAd + AdAd",236.72,NA,NA,NA,204.929594392392,38.6536224236376
"42807","AaAd - AdAd",166.52,NA,NA,NA,203.387272890711,-25.5470554144448
"42808","AdAd - AaAd",-166.52,NA,NA,NA,-203.387272890711,25.5470554144448
"42809","AaAd",7.38,NA,NA,NA,8.13396648703126,NA
"42810","AaAd",100.34,NA,NA,NA,100.129687758092,NA
"42811","AaAd / AaAd",0.0735499302371935,NA,NA,-0.0277529613496889,-0.0617925430542444,-0.0290135796052816
"42812","AaAd / AaAd",13.5962059620596,NA,NA,NA,1.36596240805507,NA
"42813","AaAd * AaAd",740.5092,NA,NA,NA,3347.57302319871,NA
"42814","AaAd + AaAd",107.72,NA,NA,NA,108.215455030919,NA
"42815","AaAd - AaAd",-92.96,NA,NA,NA,-91.9743668873725,NA
"42816","AaAd - AaAd",92.96,NA,NA,NA,91.9743668873725,NA
"42817","AdAd",1.912,NA,NA,NA,NA,1.78906815608936
"42818","AdAd",1.094,NA,NA,NA,NA,1.06597089674538
"42819","AdAd / AdAd",1.74771480804388,NA,NA,NA,NA,0.289603561338449
"42820","AdAd / AdAd",0.572175732217573,NA,NA,76.7196861824312,NA,52.9441762406983
"42821","AdAd * AdAd",2.091728,NA,NA,NA,NA,5.01114917122362
"42822","AdAd + AdAd",3.006,NA,NA,NA,NA,2.86534054388489
"42823","AdAd - AdAd",0.818,NA,NA,NA,NA,0.751205039494737
"42824","AdAd - AdAd",-0.818,NA,NA,NA,NA,-0.751205039494737
"42825","AaAd",9.8,2.23872113800508,NA,NA,NA,NA
"42826","AdAd",5.47000000000001,NA,NA,NA,NA,4.04790554789132
"42827","AaAd / AdAd",1.79159049360146,0.050109258757248,NA,NA,NA,NA
"42828","AdAd / AaAd",0.558163265306123,NA,NA,NA,NA,NA
"42829","AaAd * AdAd",53.6060000000001,NA,NA,NA,NA,196.293521133417
"42830","AaAd + AdAd",15.27,NA,NA,NA,NA,5.11054603532693
"42831","AaAd - AdAd",4.32999999999999,2.53646922339298,NA,NA,NA,NA
"42832","AdAd - AaAd",-4.32999999999999,-2.53646922339298,NA,NA,NA,NA
"42833","AaAd",15.4,NA,NA,NA,17.170209382282,NA
"42834","AdAd",0.502,NA,NA,0.287919140321742,NA,0.398241430415242
"42835","AaAd / AdAd",30.6772908366534,NA,NA,NA,4.04603859358608,NA
"42836","AdAd / AaAd",0.0325974025974026,NA,NA,NA,-0.0678364629281337,NA
"42837","AaAd * AdAd",7.7308,NA,NA,NA,54.9440199288609,11.4139073327414
"42838","AaAd + AdAd",15.902,NA,NA,NA,17.2570187024718,NA
"42839","AaAd - AdAd",14.898,NA,NA,NA,17.0658368031377,NA
"42840","AdAd - AaAd",-14.898,NA,NA,NA,-17.0658368031377,NA
"42841","AaAa",1.583333333,NA,NA,1.67805334956877,NA,NA
"42842","AaAa",1.54,NA,NA,1.46667603472339,NA,NA
"42843","AaAa / AaAa",1.02813852792208,-0.0367271699797508,0.882989807699804,NA,0.136962324199705,NA
"42844","AaAa / AaAa",0.972631579152133,NA,-0.119159158516972,NA,NA,NA
"42845","AaAa * AaAa",2.43833333282,NA,NA,7.39822082221852,NA,NA
"42846","AaAa + AaAa",3.123333333,NA,NA,3.1828734503935,NA,NA
"42847","AaAa - AaAa",0.0433333329999999,NA,NA,NA,NA,NA
"42848","AaAa - AaAa",-0.0433333329999999,NA,NA,NA,NA,NA
"42849","AdAd",1.96,NA,NA,NA,NA,1.75985402464822
"42850","AdAd",28.2,NA,NA,NA,NA,27.0046505738087
"42851","AdAd / AdAd",0.0695035460992908,NA,-0.209954794240725,0.151873889821522,NA,NA
"42852","AdAd / AdAd",14.3877551020408,NA,3.17620877184976,NA,NA,1.94440931801734
"42853","AdAd * AdAd",55.272,NA,NA,NA,3.30550678702744,127.243822952316
"42854","AdAd + AdAd",30.16,NA,NA,NA,NA,29.4713335148582
"42855","AdAd - AdAd",-26.24,0.0765080571584054,NA,NA,NA,-17.1923072614157
"42856","AdAd - AdAd",26.24,-0.0765080571584054,NA,NA,NA,17.1923072614157
"42857","AaAd",41,NA,NA,NA,41.5136800024787,NA
"42858","AaAa",2.3,NA,NA,NA,NA,NA
"42859","AaAd / AaAa",17.8260869565217,NA,NA,NA,0.889328613626247,NA
"42860","AaAa / AaAd",0.0560975609756098,NA,NA,NA,-4.68612109584314,NA
"42861","AaAd * AaAa",94.3,21.8864550030224,NA,NA,1882.09221936113,NA
"42862","AaAd + AaAa",43.3,0.560802887233135,NA,NA,39.5440402538353,NA
"42863","AaAd - AaAa",38.7,NA,NA,NA,44.8719167091167,NA
"42864","AaAa - AaAd",-38.7,NA,NA,NA,-44.8719167091167,NA
"42865","AaAa",40.72,NA,NA,39.7074817289961,-4.41761966270466,NA
"42866","AdAd",3.35,-0.259127569466075,NA,NA,NA,3.79599885410802
"42867","AaAa / AdAd",12.155223880597,NA,NA,1.14247820623412,NA,NA
"42868","AdAd / AaAa",0.0822691552062868,NA,0.377398433240461,NA,NA,NA
"42869","AaAa * AdAd",136.412,NA,NA,1371.72634256496,NA,NA
"42870","AaAa + AdAd",44.07,NA,NA,36.9120827045443,NA,NA
"42871","AaAa - AdAd",37.37,NA,NA,42.7900038718992,NA,NA
"42872","AdAd - AaAa",-37.37,NA,NA,-42.7900038718992,NA,NA
"42873","AdAd",32.4,NA,NA,NA,NA,31.5873356612287
"42874","AaAd",10.18,NA,NA,NA,11.4864326103533,2.55958071651155
"42875","AdAd / AaAd",3.18271119842829,NA,NA,NA,NA,0.398519552995264
"42876","AaAd / AdAd",0.314197530864198,NA,-0.122377523297809,NA,NA,NA
"42877","AdAd * AaAd",329.832,NA,NA,NA,442.58010883157,1618.48080648663
"42878","AdAd + AaAd",42.58,NA,NA,NA,NA,34.1434038859548
"42879","AdAd - AaAd",22.22,NA,NA,NA,NA,26.6159718479437
"42880","AaAd - AdAd",-22.22,NA,NA,NA,NA,-26.6159718479437
"42881","AdAd",249.5,NA,NA,NA,-2.3205371517959,183.448955564643
"42882","AaAd",0.48,NA,NA,0.00495061198397153,0.472277239740622,NA
"42883","AdAd / AaAd",519.791666666667,NA,NA,-7884.36727190945,-18733.5051884196,-7279.20017463838
"42884","AaAd / AdAd",0.00192384769539078,NA,-0.00107713990093701,0.00062916300079125,0.00359081117491316,NA
"42885","AdAd * AaAd",119.76,NA,NA,NA,62.4133441319533,26.3243853638822
"42886","AdAd + AaAd",249.98,NA,NA,NA,-1.8016455978439,188.00745123905
"42887","AdAd - AaAd",249.02,NA,NA,NA,-2.8638693608458,179.590150971702
"42888","AaAd - AdAd",-249.02,NA,NA,NA,2.8638693608458,-179.590150971702
"42889","AdAd",6.48,NA,NA,NA,NA,6.86513265766967
"42890","AaAa",59.7,NA,NA,62.2819292563454,8.57000949920242,NA
"42891","AdAd / AaAa",0.108542713567839,NA,0.143938771757956,NA,NA,NA
"42892","AaAa / AdAd",9.21296296296296,NA,-1.92418160077577,NA,NA,NA
"42893","AdAd * AaAa",386.856,NA,NA,2091.2585148075,NA,NA
"42894","AdAd + AaAa",66.18,NA,NA,54.8627781982926,NA,NA
"42895","AdAd - AaAa",-53.22,NA,NA,-60.542681330132,NA,NA
"42896","AaAa - AdAd",53.22,NA,NA,60.542681330132,NA,NA
"42897","AaAa",1.71428572,NA,NA,1.42427866124258,NA,NA
"42898","AaAa",8.07,NA,NA,7.78561135050662,NA,NA
"42899","AaAa / AaAa",0.212426978934325,NA,NA,0.0249968115662442,NA,0.0177346395499998
"42900","AaAa / AaAa",4.70749998430833,NA,NA,-1.45270365125022,NA,NA
"42901","AaAa * AaAa",13.8342857604,NA,NA,65.1563270661551,NA,NA
"42902","AaAa + AaAa",9.78428572,NA,NA,9.57338692457942,NA,NA
"42903","AaAa - AaAa",-6.35571428,NA,NA,-5.72480213985844,NA,NA
"42904","AaAa - AaAa",6.35571428,NA,NA,5.72480213985844,NA,NA
"42905","AdAd",19.4,-0.321768725189547,NA,NA,NA,18.6704107045124
"42906","AaAd",4,NA,NA,NA,3.69891421954832,NA
"42907","AdAd / AaAd",4.85,NA,NA,NA,-0.878994877123271,2.27078858921968
"42908","AaAd / AdAd",0.206185567010309,NA,NA,NA,0.104436162623478,-0.160675753767732
"42909","AdAd * AaAd",77.6,NA,NA,NA,NA,117.728211910581
"42910","AdAd + AaAd",23.4,NA,NA,NA,NA,18.7614081778701
"42911","AdAd - AaAd",15.4,NA,NA,NA,NA,18.6831301033686
"42912","AaAd - AdAd",-15.4,NA,NA,NA,NA,-18.6831301033686
"42913","AdAd",0.796697255,NA,NA,NA,NA,0.796415804695618
"42914","AdAd",4.23,-0.617279604979043,NA,NA,NA,3.87099129578103
"42915","AdAd / AdAd",0.188344504728132,NA,NA,NA,NA,0.0278229458244678
"42916","AdAd / AdAd",5.30941957368737,NA,NA,212.93715116285,NA,NA
"42917","AdAd * AdAd",3.37002938865,NA,NA,NA,NA,17.1476047259799
"42918","AdAd + AdAd",5.026697255,-0.616377643271832,NA,NA,NA,4.6678165642378
"42919","AdAd - AdAd",-3.433302745,0.618181466849054,NA,NA,NA,-3.07416388434006
"42920","AdAd - AdAd",3.433302745,-0.618181466849054,NA,NA,NA,3.07416388434006
"42921","AaAd",20.8,NA,NA,NA,18.1593700991345,NA
"42922","AaAd",15.2,NA,NA,NA,15.4486218255421,NA
"42923","AaAd / AaAd",1.36842105263158,NA,NA,NA,-2.62228874080608,NA
"42924","AaAd / AaAd",0.730769230769231,NA,NA,0.0498403835396112,0.402803109347485,0.0554783476656816
"42925","AaAd * AaAd",316.16,NA,NA,NA,520.439051347273,NA
"42926","AaAd + AaAd",36,NA,NA,NA,33.5568748635642,NA
"42927","AaAd - AaAd",5.6,NA,NA,NA,NA,NA
"42928","AaAd - AaAd",-5.6,NA,NA,NA,NA,NA
"42929","AdAd",34.23,NA,NA,NA,NA,29.9585837913662
"42930","AaAd",0.218,NA,NA,NA,NA,NA
"42931","AdAd / AaAd",157.018348623853,NA,NA,NA,NA,11.1880380330397
"42932","AaAd / AdAd",0.00636868244230207,NA,NA,NA,NA,-0.00211452229564904
"42933","AdAd * AaAd",7.46214,NA,NA,NA,NA,59.7988643251356
"42934","AdAd + AaAd",34.448,NA,NA,NA,NA,29.9687593425481
"42935","AdAd - AaAd",34.012,NA,NA,NA,NA,29.948086811292
"42936","AaAd - AdAd",-34.012,NA,NA,NA,NA,-29.948086811292
"42937","AaAa",2.13,NA,NA,2.05573675579448,NA,NA
"42938","AdAd",3.69,NA,NA,NA,-6.10484025482252,5.23742734605774
"42939","AaAa / AdAd",0.577235772357724,NA,-0.0570950122946254,NA,0.0189487582656991,NA
"42940","AdAd / AaAa",1.73239436619718,NA,1.08156559774487,NA,NA,NA
"42941","AaAa * AdAd",7.8597,NA,NA,62.0528209236255,NA,NA
"42942","AaAa + AdAd",5.82,NA,NA,NA,NA,NA
"42943","AaAa - AdAd",-1.56,NA,NA,NA,NA,NA
"42944","AdAd - AaAa",1.56,NA,NA,NA,NA,NA
"42945","AaAd",21.6,NA,NA,NA,21.4464614970023,NA
"42946","AdAd",10.18,NA,NA,NA,-0.175886504688969,9.92813112135835
"42947","AaAd / AdAd",2.12180746561886,NA,-0.590893701554548,NA,2.21819013886933,NA
"42948","AdAd / AaAd",0.471296296296296,NA,NA,-4.93738912413008,-13.3204531396923,-4.44230387726734
"42949","AaAd * AdAd",219.888,NA,NA,NA,206.610980000217,68.0057085099141
"42950","AaAd + AdAd",31.78,NA,NA,NA,20.9258388761002,10.0237416596006
"42951","AaAd - AdAd",11.42,NA,NA,NA,21.714118953417,-10.171237283239
"42952","AdAd - AaAd",-11.42,NA,NA,NA,-21.714118953417,10.171237283239
"42953","AaAa",23,NA,NA,22.6252441755602,NA,NA
"42954","AaAd",79.2,NA,NA,NA,76.7439532839297,NA
"42955","AaAa / AaAd",0.29040404040404,NA,NA,NA,-4.65182403248388,NA
"42956","AaAd / AaAa",3.44347826086957,NA,NA,NA,0.500297774871854,NA
"42957","AaAa * AaAd",1821.6,NA,NA,NA,12423.7310637027,NA
"42958","AaAa + AaAd",102.2,NA,NA,23.9823291079664,73.255973716209,NA
"42959","AaAa - AaAd",-56.2,-1.07558631954946,NA,23.1595291707542,-77.0553940193834,NA
"42960","AaAd - AaAa",56.2,1.07558631954946,NA,-23.1595291707542,77.0553940193834,NA
"42961","AaAd",2.98,NA,NA,0.713666654929983,2.72519409976313,0.635656707656436
"42962","AaAa",94,-4.56387003512796,NA,49.9702327783508,NA,NA
"42963","AaAd / AaAa",0.0317021276595745,NA,0.0173450968238968,NA,0.0123529592563541,NA
"42964","AaAa / AaAd",31.5436241610738,NA,NA,NA,NA,NA
"42965","AaAd * AaAa",280.12,-52.0547885913396,NA,1138.01327195622,646.046184126908,NA
"42966","AaAd + AaAa",96.98,NA,NA,88.4281329643805,NA,NA
"42967","AaAd - AaAa",-91.02,NA,NA,-87.593814544808,NA,NA
"42968","AaAa - AaAd",91.02,NA,NA,87.593814544808,NA,NA
"42969","AdAd",22.46,NA,NA,NA,NA,21.3530494658912
"42970","AdAd",22.24,NA,NA,NA,NA,19.5341119157802
"42971","AdAd / AdAd",1.00989208633094,NA,NA,NA,NA,0.0996632191989761
"42972","AdAd / AdAd",0.990204808548531,NA,NA,NA,NA,-0.493360451543762
"42973","AdAd * AdAd",499.5104,NA,NA,NA,NA,3365.09206402752
"42974","AdAd + AdAd",44.7,NA,NA,NA,NA,40.7511197710186
"42975","AdAd - AdAd",0.220000000000002,NA,NA,NA,NA,1.42319643074971
"42976","AdAd - AdAd",-0.220000000000002,NA,NA,NA,NA,-1.42319643074971
"42977","AaAd",33.1,NA,NA,NA,35.3977425355178,NA
"42978","AaAd",4.84,NA,NA,NA,4.71749043095581,NA
"42979","AaAd / AaAd",6.83884297520661,NA,NA,NA,-3.9613464302209,NA
"42980","AaAd / AaAd",0.146223564954683,NA,NA,NA,0.035316043835268,NA
"42981","AaAd * AaAd",160.204,NA,NA,NA,286.8884141625,NA
"42982","AaAd + AaAd",37.94,NA,NA,NA,39.9759212075084,NA
"42983","AaAd - AaAd",28.26,NA,NA,NA,30.769682524151,NA
"42984","AaAd - AaAd",-28.26,NA,NA,NA,-30.769682524151,NA
"42985","AaAd",20.74,NA,NA,-0.946825391494895,21.7767832602433,NA
"42986","AaAd",7.08,NA,NA,NA,6.86721898020118,0.185690516343349
"42987","AaAd / AaAd",2.92937853107345,NA,NA,NA,-24.78244706872,NA
"42988","AaAd / AaAd",0.341369334619094,NA,NA,NA,0.158248018502492,NA
"42989","AaAd * AaAd",146.8392,NA,NA,NA,293.594439041546,NA
"42990","AaAd + AaAd",27.82,NA,NA,-1.07378243197307,28.6276040246237,NA
"42991","AaAd - AaAd",13.66,NA,NA,-0.768912581609491,14.9326310990702,NA
"42992","AaAd - AaAd",-13.66,NA,NA,0.768912581609491,-14.9326310990702,NA
"42993","AaAa",490,NA,NA,361.846340782577,NA,NA
"42994","AdAd",53.3,NA,NA,NA,NA,48.3503015968886
"42995","AaAa / AdAd",9.19324577861163,NA,NA,8.96008543806315,NA,NA
"42996","AdAd / AaAa",0.108775510204082,NA,NA,NA,NA,0.273189640221009
"42997","AaAa * AdAd",26117,NA,NA,19824.0680884456,NA,14449.1571113901
"42998","AaAa + AdAd",543.3,NA,NA,361.763109493077,NA,NA
"42999","AaAa - AdAd",436.7,NA,NA,322.228667551214,NA,NA
"43000","AdAd - AaAa",-436.7,NA,NA,-322.228667551214,NA,NA
"43001","AaAd",2.576,NA,NA,NA,2.12556374340501,-0.110989675175182
"43002","AdAd",2.16,NA,2.00030664273126,NA,NA,NA
"43003","AaAd / AdAd",1.19259259259259,NA,-0.178825430501803,NA,0.191239105736758,NA
"43004","AdAd / AaAd",0.838509316770186,NA,0.220070803476098,NA,-0.236091622358229,NA
"43005","AaAd * AdAd",5.56416,NA,17.9955424342799,NA,16.4035678102702,NA
"43006","AaAd + AdAd",4.736,NA,1.76659009910899,NA,0.981963596625738,NA
"43007","AaAd - AdAd",0.416,NA,-1.89917583412269,NA,1.52465832682375,NA
"43008","AdAd - AaAd",-0.416,NA,1.89917583412269,NA,-1.52465832682375,NA
"43009","AdAd",0.0899999999999999,NA,NA,NA,NA,0.129722468523032
"43010","AaAd",4.583333346,NA,NA,NA,4.41288680804585,NA
"43011","AdAd / AaAd",0.0196363635820958,NA,NA,NA,0.81003790429034,NA
"43012","AaAd / AdAd",50.9259260666667,NA,NA,NA,-3.97488196586307,NA
"43013","AdAd * AaAd",0.41250000114,NA,NA,NA,-4.97073693580723,NA
"43014","AdAd + AaAd",4.673333346,NA,NA,NA,4.4842433871884,NA
"43015","AdAd - AaAd",-4.493333346,NA,NA,NA,-4.3530827470043,NA
"43016","AaAd - AdAd",4.493333346,NA,NA,NA,4.3530827470043,NA
"43017","AdAd",1.2,NA,NA,NA,NA,NA
"43018","AaAa",0.426,NA,NA,0.438297893480629,NA,NA
"43019","AdAd / AaAa",2.8169014084507,NA,NA,-17.6352920054132,NA,NA
"43020","AaAa / AdAd",0.355,NA,NA,0.0193279762666322,NA,NA
"43021","AdAd * AaAa",0.5112,NA,NA,9.39411754029846,NA,NA
"43022","AdAd + AaAa",1.626,0.374656429512266,NA,NA,NA,NA
"43023","AdAd - AaAa",0.774,NA,NA,NA,NA,NA
"43024","AaAa - AdAd",-0.774,NA,NA,NA,NA,NA
"43025","AdAd",10.67,-0.189404925388976,NA,NA,1.25278552498955,11.4453537115479
"43026","AdAd",9.6,NA,NA,NA,NA,9.24123105058771
"43027","AdAd / AdAd",1.11145833333333,-0.0151384707175036,0.0918450265653959,NA,NA,NA
