trait,beta,Aa,Ad,AaAa,AaAd,AdAd
AaAd / AaAa,NA,NA,0.054805071,NA,0.221329781,NA
AaAa * AaAd,NA,NA,NA,243.4658815,994.4058397,NA
AaAa + AaAd,NA,NA,NA,46.91936426,15.1200179,NA
AaAa - AaAd,NA,NA,NA,47.06073084,-11.45952527,NA
AaAd - AaAa,NA,NA,NA,-47.06073084,11.45952527,NA
AaAa,10.75,-1.766859773,NA,11.12881525,NA,NA
AaAa,6.6,NA,NA,6.598254008,NA,NA
AaAa / AaAa,NA,-0.089754103,NA,-0.99880087,NA,NA
AaAa / AaAa,NA,0.004523873,NA,0.04049916,NA,NA
AaAa * AaAa,NA,NA,NA,885.7122757,NA,NA
AaAa + AaAa,NA,-1.38599275,NA,17.34752709,NA,NA
AaAa - AaAa,NA,-1.908147336,NA,3.783859228,NA,NA
AaAa - AaAa,NA,1.908147336,NA,-3.783859228,NA,NA
AaAd,53.52,NA,NA,NA,55.65356778,NA
AaAd,28.4,NA,NA,NA,29.66434405,NA
AaAd / AaAd,NA,NA,NA,NA,1.174700016,NA
AaAd / AaAd,NA,NA,NA,NA,-0.847409928,NA
AaAd * AaAd,NA,NA,NA,NA,1536.486919,NA
AaAd + AaAd,NA,NA,NA,NA,85.04739011,NA
AaAd - AaAd,NA,NA,NA,NA,26.47453897,NA
AaAd - AaAd,NA,NA,NA,NA,-26.47453897,NA
AaAa,22.46,NA,NA,23.43525923,NA,NA
AaAd,24.8,NA,NA,NA,27.00168821,NA
AaAa / AaAd,NA,NA,NA,0.373876384,-0.250106352,NA
AaAd / AaAa,NA,NA,NA,-0.705661016,0.530169528,NA
AaAa * AaAd,NA,NA,NA,1410.394647,996.4782337,NA
AaAa + AaAd,NA,NA,NA,22.11146591,26.5385372,NA
AaAa - AaAd,NA,NA,NA,23.95351756,-25.80542258,NA
AaAd - AaAa,NA,NA,NA,-23.95351756,25.80542258,NA
AaAa,0.2,NA,NA,0.194095363,NA,NA
AdAd,6.2,NA,NA,NA,NA,3.695229804
AaAa / AdAd,NA,NA,-0.023703039,0.012512432,NA,NA
AdAd / AaAa,NA,NA,7.669785236,NA,NA,NA
AaAa * AdAd,NA,NA,NA,NA,NA,3.028629764
AaAa + AdAd,NA,NA,NA,NA,NA,4.545489063
AaAa - AdAd,NA,NA,-4.013266505,NA,NA,-3.139007096
AdAd - AaAa,NA,NA,4.013266505,NA,NA,3.139007096
AdAd,15.48,0.634249085,NA,NA,6.601990925,12.84453257
AaAd,6,NA,NA,NA,6.398793637,NA
AdAd / AaAd,NA,NA,NA,NA,-3.030777258,0.595651532
AaAd / AdAd,NA,NA,NA,NA,0.061343854,-0.017502182
AdAd * AaAd,NA,NA,NA,NA,649.1836172,188.387218
AdAd + AaAd,NA,NA,NA,NA,14.32915958,13.13510559
AdAd - AaAd,NA,0.737839542,NA,NA,NA,9.903258734
AaAd - AdAd,NA,-0.737839542,NA,NA,NA,-9.903258734
AdAd,0.16,NA,0.154600145,NA,NA,NA
AaAd,1.133,-0.285851343,NA,NA,NA,NA
AdAd / AaAd,NA,NA,0.008763477,NA,NA,NA
AaAd / AdAd,NA,NA,-3.187700173,1.470749295,NA,NA
AdAd * AaAd,NA,-0.549808252,NA,NA,NA,3.763211498
AdAd + AaAd,NA,-0.361027715,NA,NA,NA,NA
AdAd - AaAd,NA,NA,NA,NA,NA,NA
AaAd - AdAd,NA,NA,NA,NA,NA,NA
AaAd,3.156446378,NA,NA,NA,3.163620358,NA
AdAd,12.4,-0.729144981,NA,NA,NA,13.34361215
AaAd / AdAd,NA,-6.09E-05,0.000702438,NA,0.047596978,NA
AdAd / AaAd,NA,NA,NA,-590.5677244,333.8742472,-602.5809414
AaAd * AdAd,NA,NA,NA,NA,213.5911586,-2.261705585
AaAd + AdAd,NA,NA,NA,NA,NA,13.22301292
AaAd - AdAd,NA,NA,NA,NA,NA,-13.32286711
AdAd - AaAd,NA,NA,NA,NA,NA,13.32286711
AaAd,77.8,NA,NA,NA,85.96024808,NA
AaAa,0.082887036,0.000276925,NA,0.082665559,NA,NA
AaAd / AaAa,NA,NA,NA,NA,1662.947012,4752.981979
AaAa / AaAd,NA,NA,NA,0.001029288,-0.000418301,NA
AaAd * AaAa,NA,NA,NA,6.826876623,3.07986475,NA
AaAd + AaAa,NA,NA,NA,NA,85.94812619,NA
AaAd - AaAa,NA,NA,NA,NA,85.97096144,NA
AaAa - AaAd,NA,NA,NA,NA,-85.97096144,NA
AdAd,92.59,NA,NA,NA,NA,94.2765634
AaAd,195.06,NA,NA,NA,172.9865695,NA
AdAd / AaAd,NA,NA,NA,NA,-0.446912268,0.47840654
AaAd / AdAd,NA,NA,-0.779747928,NA,1.308299297,NA
AdAd * AaAd,NA,NA,NA,NA,17772.69724,19594.60258
AdAd + AaAd,NA,NA,NA,NA,173.4560526,95.67090579
AdAd - AaAd,NA,NA,NA,NA,-173.4391548,93.60765014
AaAd - AdAd,NA,NA,NA,NA,173.4391548,-93.60765014
AaAd,66.4,NA,NA,NA,66.65348186,NA
AaAa,1.94,NA,NA,1.551744255,NA,NA
AaAd / AaAa,NA,NA,NA,-0.367172664,12.96677114,NA
AaAa / AaAd,NA,NA,NA,NA,NA,NA
AaAd * AaAa,NA,NA,NA,14.88668275,348.0726521,NA
AaAd + AaAa,NA,NA,NA,1.968107793,66.45650687,NA
AaAd - AaAa,NA,NA,NA,-1.322736738,66.92285857,NA
AaAa - AaAd,NA,NA,NA,1.322736738,-66.92285857,NA
AdAd,9,NA,NA,NA,NA,8.076246373
AaAa,2.28,NA,NA,2.277856893,-0.571092782,NA
AdAd / AaAa,NA,NA,3.274746018,NA,NA,NA
AaAa / AdAd,NA,NA,NA,0.111151595,NA,NA
AdAd * AaAa,NA,NA,NA,43.00126316,NA,37.27044569
AdAd + AaAa,NA,NA,NA,NA,NA,6.620859266
AdAd - AaAa,NA,NA,9.056553216,NA,NA,NA
AaAa - AdAd,NA,NA,-9.056553216,NA,NA,NA
AaAd,1.0292,NA,NA,NA,1.031408667,NA
AdAd,141.5,NA,NA,NA,NA,88.87519816
AaAd / AdAd,NA,NA,-5.68E-05,NA,0.000982849,NA
AdAd / AaAd,NA,NA,NA,NA,-3267.264281,NA
AaAd * AdAd,NA,NA,NA,NA,1123.681389,NA
AaAd + AdAd,NA,NA,NA,NA,NA,88.96579102
AaAd - AdAd,NA,NA,NA,NA,NA,-88.80978368
AdAd - AaAd,NA,NA,NA,NA,NA,88.80978368
AdAd,22.7,0.395547414,NA,NA,NA,22.66208252
AaAa,0.503,NA,NA,0.472050681,NA,NA
AdAd / AaAa,NA,0.126084028,4.182716497,NA,NA,2.918161681
AaAa / AdAd,NA,NA,-0.034219421,NA,NA,NA
AdAd * AaAa,NA,NA,NA,62.77710823,NA,88.27081092
AdAd + AaAa,NA,NA,NA,NA,NA,21.35701338
AdAd - AaAa,NA,0.436129635,NA,NA,NA,23.25515982
AaAa - AdAd,NA,-0.436129635,NA,NA,NA,-23.25515982
AaAa,2.449384286,NA,NA,2.160211329,NA,NA
AaAd,2.8,NA,NA,NA,NA,NA
AaAa / AaAd,NA,NA,NA,0.120244925,NA,NA
AaAd / AaAa,NA,NA,NA,31.75064098,297.3563116,NA
AaAa * AaAd,NA,NA,NA,41.32464905,NA,NA
AaAa + AaAd,NA,NA,NA,1.498063705,NA,NA
AaAa - AaAd,NA,NA,NA,2.82648348,NA,NA
AaAd - AaAa,NA,NA,NA,-2.82648348,NA,NA
AdAd,30.7,-0.35475666,NA,NA,NA,27.63766928
AaAa,0.64,NA,NA,0.763028428,NA,NA
AdAd / AaAa,NA,NA,9.101160365,NA,NA,5.448572666
AaAa / AdAd,NA,NA,-0.027245171,NA,NA,NA
AdAd * AaAa,NA,NA,NA,60.23309258,NA,72.91411047
AdAd + AaAa,NA,NA,NA,NA,NA,26.45243061
AdAd - AaAa,NA,-0.346187813,NA,NA,NA,28.29839054
AaAa - AdAd,NA,0.346187813,NA,NA,NA,-28.29839054
AaAd,6.92,NA,NA,0.149123175,6.023732884,NA
AaAd,4.48,NA,NA,NA,4.496355977,NA
AaAd / AaAd,NA,NA,NA,NA,-6.578228904,NA
AaAd / AaAd,NA,NA,NA,NA,0.30222371,NA
AaAd * AaAd,NA,NA,NA,NA,61.04974261,NA
AaAd + AaAd,NA,NA,-0.204915106,NA,10.49061941,NA
AaAd - AaAd,NA,NA,NA,NA,1.60797275,NA
AaAd - AaAd,NA,NA,NA,NA,-1.60797275,NA
AaAa,0.305,NA,NA,NA,NA,NA
AaAd,0.94,NA,NA,NA,0.915390455,NA
AaAa / AaAd,NA,NA,-0.530240498,NA,-4.186146749,NA
AaAd / AaAa,NA,NA,NA,-0.023093145,0.159228553,NA
AaAa * AaAd,NA,NA,NA,NA,5.344825298,NA
AaAa + AaAd,NA,NA,NA,NA,NA,NA
AaAa - AaAd,NA,NA,NA,NA,NA,NA
AaAd - AaAa,NA,NA,NA,NA,NA,NA
AaAd,6.4,NA,NA,NA,7.415283508,NA
AaAd,2.4,NA,NA,NA,NA,NA
AaAd / AaAd,NA,NA,NA,NA,0.285576898,NA
AaAd / AaAd,NA,NA,NA,NA,-1.380926962,NA
AaAd * AaAd,NA,-9.068792956,NA,NA,206.7254014,NA
AaAd + AaAd,NA,-0.518014113,NA,NA,10.30976745,NA
AaAd - AaAd,NA,NA,NA,NA,4.198453811,NA
AaAd - AaAd,NA,NA,NA,NA,-4.198453811,NA
AaAd,1.6,NA,NA,NA,1.777651492,NA
AaAd,246.4,NA,NA,NA,249.6383113,NA
AaAd / AaAd,NA,NA,NA,NA,-0.133440155,NA
AaAd / AaAd,NA,NA,NA,NA,39.63103539,NA
AaAd * AaAd,NA,NA,NA,NA,1547.397559,NA
AaAd + AaAd,NA,NA,NA,NA,251.3244019,NA
AaAd - AaAd,NA,NA,NA,NA,-247.9006593,NA
AaAd - AaAd,NA,NA,NA,NA,247.9006593,NA
AdAd,65.20346,NA,NA,NA,NA,65.66995587
AaAa,0.407307195,NA,NA,0.408810324,NA,NA
AdAd / AaAa,NA,NA,NA,NA,NA,3702.100696
AaAa / AdAd,NA,NA,NA,0.010383897,NA,NA
AdAd * AaAa,NA,NA,NA,7.318548378,NA,NA
AdAd + AaAa,NA,NA,NA,NA,NA,65.24959344
AdAd - AaAa,NA,-0.495336957,NA,NA,NA,66.09412216
AaAa - AdAd,NA,0.495336957,NA,NA,NA,-66.09412216
AaAd,5.92,NA,NA,NA,6.2572543,NA
AaAa,5.38,NA,NA,4.778199001,-1.746149381,NA
AaAd / AaAa,NA,NA,NA,NA,0.211914565,NA
AaAa / AaAd,NA,NA,-0.546710447,NA,-7.935256616,NA
AaAd * AaAa,NA,NA,NA,22.76476485,177.3482778,NA
AaAd + AaAa,NA,NA,NA,5.569168728,3.807331019,NA
AaAd - AaAa,NA,NA,NA,-4.340463477,NA,NA
AaAa - AaAd,NA,NA,NA,4.340463477,NA,NA
AdAd,10,NA,NA,NA,NA,5.741527668
AaAa,0.136,NA,NA,0.121135209,NA,NA
AdAd / AaAa,NA,NA,66.34465063,NA,NA,NA
AaAa / AdAd,NA,NA,-0.004799467,0.003033112,NA,NA
AdAd * AaAa,NA,NA,NA,2.757617651,NA,2.209592246
AdAd + AaAa,NA,NA,NA,NA,NA,6.056074422
AdAd - AaAa,NA,NA,NA,NA,NA,5.705142311
AaAa - AdAd,NA,NA,NA,NA,NA,-5.705142311
AaAa,5.45,NA,NA,5.030000356,2.240739252,NA
AaAd,0.286,NA,NA,0.073380643,0.304721669,NA
AaAa / AaAd,NA,NA,NA,2.346022729,NA,NA
AaAd / AaAa,NA,NA,NA,-0.039598735,NA,NA
AaAa * AaAd,NA,NA,NA,11.9131268,9.566895884,NA
AaAa + AaAd,NA,NA,NA,5.230323725,2.598621273,NA
AaAa - AaAd,NA,NA,NA,5.258406873,1.73735362,NA
AaAd - AaAa,NA,NA,NA,-5.258406873,-1.73735362,NA
AdAd,16,NA,NA,NA,NA,16.76988977
AaAa,3.44,-0.03323723,NA,3.351695637,0.200056974,NA
AdAd / AaAa,NA,NA,5.110445471,NA,NA,NA
AaAa / AdAd,NA,NA,NA,0.097766642,NA,NA
AdAd * AaAa,NA,NA,NA,72.86420427,NA,65.15166859
AdAd + AaAa,NA,NA,NA,NA,NA,12.23483815
AdAd - AaAa,NA,NA,NA,NA,NA,11.97022628
AaAa - AdAd,NA,NA,NA,NA,NA,-11.97022628
AaAd,3.3,NA,NA,NA,3.251521567,NA
AaAd,0.86,NA,NA,NA,0.867058962,NA
AaAd / AaAd,NA,NA,NA,NA,0.583056694,NA
AaAd / AaAd,NA,NA,NA,NA,-0.072038977,NA
AaAd * AaAd,NA,NA,NA,NA,1.769963606,NA
AaAd + AaAd,NA,NA,NA,NA,4.107833491,NA
AaAd - AaAd,NA,NA,NA,NA,2.393569331,NA
AaAd - AaAd,NA,NA,NA,NA,-2.393569331,NA
AaAa,32.14286,NA,NA,31.91219587,NA,NA
AaAd,0.355920257,NA,NA,NA,0.352768042,NA
AaAa / AaAd,NA,NA,NA,1814.328927,1912.368418,1597.863689
AaAd / AaAa,NA,NA,0.001533853,NA,0.011330027,NA
AaAa * AaAd,NA,NA,NA,1.540062095,11.02862599,NA
AaAa + AaAd,NA,NA,NA,31.92069316,NA,NA
AaAa - AaAd,NA,NA,NA,31.90710932,NA,NA
AaAd - AaAa,NA,NA,NA,-31.90710932,NA,NA
AaAd,1.82,NA,NA,NA,1.425341009,NA
AaAa,2.3,NA,NA,2.765859508,NA,NA
AaAd / AaAa,NA,NA,NA,-0.017747222,NA,NA
AaAa / AaAd,NA,NA,NA,0.354949112,NA,NA
AaAd * AaAa,NA,NA,-16.78389671,NA,37.28129149,NA
AaAd + AaAa,NA,NA,NA,2.843971014,2.480555542,NA
AaAd - AaAa,NA,NA,NA,-2.750843263,NA,NA
AaAa - AaAd,NA,NA,NA,2.750843263,NA,NA
AaAd,39.6,NA,NA,NA,37.84533465,NA
AdAd,8.78,NA,NA,NA,NA,4.440984879
AaAd / AdAd,NA,NA,-1.065579246,NA,1.480141398,NA
AdAd / AaAd,NA,NA,0.127132125,NA,-0.162847308,NA
AaAd * AdAd,NA,NA,NA,NA,935.8916,621.3723558
AaAd + AdAd,NA,NA,NA,NA,35.8252966,NA
AaAd - AdAd,NA,NA,NA,10.82520134,35.41568874,NA
AdAd - AaAd,NA,NA,NA,-10.82520134,-35.41568874,NA
AaAd,11.52,0.377835559,NA,NA,12.67752888,NA
AaAa,6.8,NA,NA,5.931864485,NA,NA
AaAd / AaAa,NA,NA,NA,NA,0.18145474,NA
AaAa / AaAd,NA,NA,NA,NA,-0.680849473,NA
AaAd * AaAa,NA,NA,NA,NA,NA,NA
AaAd + AaAa,NA,NA,NA,3.685270751,NA,NA
AaAd - AaAa,NA,NA,NA,NA,NA,NA
AaAa - AaAd,NA,NA,NA,NA,NA,NA
AaAa,10.5,NA,NA,10.42543194,NA,NA
AdAd,11.3,NA,NA,NA,NA,11.1544175
AaAa / AdAd,NA,NA,-0.216144172,0.137835427,NA,NA
AdAd / AaAa,NA,NA,1.913634347,NA,NA,1.000389186
AaAa * AdAd,NA,NA,NA,315.5340836,NA,NA
AaAa + AdAd,NA,NA,NA,NA,NA,NA
AaAa - AdAd,NA,NA,-14.83285994,NA,NA,-6.61295976
AdAd - AaAa,NA,NA,14.83285994,NA,NA,6.61295976
AaAd,3.096,NA,NA,NA,3.528586548,NA
AaAd,2.18,-0.059166711,0.110940239,NA,2.671206841,NA
AaAd / AaAd,NA,NA,NA,NA,NA,-0.105822705
AaAd / AaAd,NA,NA,NA,NA,NA,0.040104344
AaAd * AaAd,NA,NA,NA,NA,46.78741826,NA
AaAd + AaAd,NA,NA,NA,NA,6.059554012,NA
AaAd - AaAd,NA,NA,NA,NA,NA,NA
AaAd - AaAd,NA,NA,NA,NA,NA,NA
AdAd,202.14,NA,NA,NA,NA,200.105052
AdAd,308.41,NA,NA,NA,-43.55283359,314.3605837
AdAd / AdAd,NA,0.031372343,NA,NA,NA,0.064543202
AdAd / AdAd,NA,-0.127216868,NA,NA,NA,-0.24167325
AdAd * AdAd,NA,NA,NA,NA,NA,151366.2252
AdAd + AdAd,NA,NA,NA,NA,NA,512.8873204
AdAd - AdAd,NA,8.451936648,NA,NA,NA,-108.0540425
AdAd - AdAd,NA,-8.451936648,NA,NA,NA,108.0540425
AdAd,0.29,NA,NA,NA,NA,0.244463034
AaAd,18.04,NA,NA,NA,17.32054175,NA
AdAd / AaAd,NA,NA,0.008115265,NA,-0.059450456,NA
AaAd / AdAd,NA,NA,NA,NA,9.869465499,-1.39910003
AdAd * AaAd,NA,NA,6.868241858,NA,29.56176959,NA
AdAd + AaAd,NA,NA,NA,NA,17.40045202,NA
AdAd - AaAd,NA,NA,NA,NA,-17.25769422,NA
AaAd - AdAd,NA,NA,NA,NA,17.25769422,NA
AaAa,1.52,-0.83889012,NA,1.730697397,NA,NA
AaAd,6,NA,NA,NA,4.945418338,-1.068178856
AaAa / AaAd,NA,NA,NA,NA,-0.15355676,NA
AaAd / AaAa,NA,NA,NA,NA,0.154372,NA
AaAa * AaAd,NA,NA,NA,NA,NA,NA
AaAa + AaAd,NA,NA,NA,NA,NA,NA
AaAa - AaAd,NA,NA,NA,NA,-4.768541262,NA
AaAd - AaAa,NA,NA,NA,NA,4.768541262,NA
AaAd,35,NA,NA,NA,27.50808935,NA
AdAd,1.12,NA,NA,NA,NA,1.128320131
AaAd / AdAd,NA,NA,-15.74619925,NA,NA,NA
AdAd / AaAd,NA,NA,NA,NA,-0.005246232,0.014035831
AaAd * AdAd,NA,NA,NA,NA,NA,84.21969198
AaAd + AdAd,NA,NA,NA,NA,28.59802489,NA
AaAd - AdAd,NA,NA,NA,NA,27.03801586,NA
AdAd - AaAd,NA,NA,NA,NA,-27.03801586,NA
AaAa,6.98,NA,NA,7.114850244,NA,NA
AdAd,4.41,NA,NA,NA,-0.330718454,4.101091842
AaAa / AdAd,NA,NA,-1.633046617,NA,NA,NA
AdAd / AaAa,NA,NA,0.225316803,NA,NA,NA
AaAa * AdAd,NA,NA,NA,54.48597969,NA,59.04206183
AaAa + AdAd,NA,NA,NA,4.975915508,NA,NA
AaAa - AdAd,NA,NA,-11.16918558,NA,NA,NA
AdAd - AaAa,NA,NA,11.16918558,NA,NA,NA
AaAd,3.16,NA,NA,NA,3.1546247,NA
AaAa,18.02,NA,NA,16.82562692,NA,NA
AaAd / AaAa,NA,NA,NA,-0.002968927,0.039301215,NA
AaAa / AaAd,NA,NA,NA,-68.83692826,-249.2841386,-72.62638186
AaAd * AaAa,NA,NA,NA,14.76734987,268.102506,NA
AaAd + AaAa,NA,-1.420320118,NA,15.62346347,NA,NA
AaAd - AaAa,NA,NA,NA,-16.22846497,NA,NA
AaAa - AaAd,NA,NA,NA,16.22846497,NA,NA
AaAd,2.2,NA,NA,NA,2.447577355,NA
AdAd,59.43,NA,NA,NA,NA,50.09311836
AaAd / AdAd,NA,NA,NA,NA,0.026762014,-0.022636937
AdAd / AaAd,NA,NA,NA,NA,-11.4186115,12.66459975
AaAd * AdAd,NA,NA,NA,NA,213.6577158,173.3455084
AaAd + AdAd,NA,NA,NA,NA,NA,53.91871517
AaAd - AdAd,NA,NA,NA,NA,NA,-41.87233436
AdAd - AaAd,NA,NA,NA,NA,NA,41.87233436
AaAa,4.77,NA,NA,3.238282301,NA,NA
AaAa,20.62,NA,NA,21.70103191,NA,NA
AaAa / AaAa,NA,NA,0.24096616,NA,NA,NA
AaAa / AaAa,NA,-0.055051419,NA,0.471585942,NA,NA
AaAa * AaAa,NA,NA,NA,911.5427154,NA,NA
AaAa + AaAa,NA,NA,NA,25.51579596,2.023190874,NA
AaAa - AaAa,NA,1.911330592,NA,-17.18689486,NA,NA
AaAa - AaAa,NA,-1.911330592,NA,17.18689486,NA,NA
AaAd,4.166666674,NA,NA,NA,4.242792324,NA
AaAa,0.12,NA,NA,0.121394072,NA,NA
AaAd / AaAa,NA,NA,NA,NA,-1.935168503,NA
AaAa / AaAd,NA,NA,NA,NA,1.154139185,NA
AaAd * AaAa,NA,NA,NA,NA,-8.60188284,NA
AaAd + AaAa,NA,NA,NA,NA,4.236402599,NA
AaAd - AaAa,NA,NA,NA,NA,4.118125238,NA
AaAa - AaAd,NA,NA,NA,NA,-4.118125238,NA
AdAd,0.6,-0.072410767,NA,NA,NA,0.692928503
AaAd,108.202,NA,NA,NA,107.2752328,NA
AdAd / AaAd,NA,NA,NA,1.06305053,1.158996393,1.080268011
AaAd / AdAd,NA,NA,NA,NA,20.27212366,-0.336465548
AdAd * AaAd,NA,NA,NA,NA,586.6662404,NA
AdAd + AaAd,NA,NA,NA,NA,107.1472298,NA
AdAd - AaAd,NA,NA,NA,NA,-107.7346134,NA
AaAd - AdAd,NA,NA,NA,NA,107.7346134,NA
AaAd,38.4,NA,NA,NA,40.18120754,NA
AaAa,17.6,NA,NA,17.42342357,6.98162505,NA
AaAd / AaAa,NA,NA,NA,-0.06747381,0.28577106,NA
AaAa / AaAd,NA,NA,NA,0.226630785,-1.084838519,NA
AaAd * AaAa,NA,NA,-1238.813642,NA,5058.492323,NA
AaAd + AaAa,NA,NA,NA,16.1141428,46.84849032,NA
AaAd - AaAa,NA,NA,NA,-16.86598671,29.52826837,NA
AaAa - AaAd,NA,NA,NA,16.86598671,-29.52826837,NA
AdAd,20,NA,NA,NA,-4.992552894,12.952649
AaAa,29.6,NA,NA,24.73360958,NA,NA
AdAd / AaAa,NA,NA,0.207830744,NA,-0.056703835,NA
AaAa / AdAd,NA,NA,-0.555946559,NA,NA,NA
AdAd * AaAa,NA,NA,NA,2065.345381,-176.6425428,2272.387488
AdAd + AaAa,NA,NA,NA,29.23083046,NA,27.69688871
AdAd - AaAa,NA,NA,28.08088596,-19.27239696,NA,NA
AaAa - AdAd,NA,NA,-28.08088596,19.27239696,NA,NA
AaAd,20,NA,NA,NA,20.01559711,NA
AaAa,13.1,NA,NA,7.25589204,NA,NA
AaAd / AaAa,NA,NA,0.238722228,NA,0.547240725,NA
AaAa / AaAd,NA,NA,NA,0.361140295,-0.858252993,NA
AaAd * AaAa,NA,NA,-214.3946134,NA,731.1682673,NA
AaAd + AaAa,NA,NA,NA,10.67214247,18.67285905,NA
AaAd - AaAa,NA,NA,NA,-14.32964259,20.03399063,NA
AaAa - AaAd,NA,NA,NA,14.32964259,-20.03399063,NA
AdAd,0.9,NA,NA,NA,NA,0.774882146
AaAd,0.102410498,NA,NA,-0.003131694,0.110148104,NA
AdAd / AaAd,NA,NA,NA,NA,-140.110921,NA
AaAd / AdAd,NA,NA,NA,NA,0.022624133,NA
AdAd * AaAd,NA,NA,NA,NA,0.511155386,0.056740032
AdAd + AaAd,NA,NA,NA,NA,NA,0.744661145
AdAd - AaAd,NA,NA,NA,0.520689618,NA,0.768092366
AaAd - AdAd,NA,NA,NA,-0.520689618,NA,-0.768092366
AaAd,25.48,NA,NA,NA,26.7926448,NA
AaAa,0.25,NA,NA,0.240204391,NA,NA
AaAd / AaAa,NA,NA,NA,-3.285873329,21.07244106,NA
AaAa / AaAd,NA,NA,NA,NA,-0.065128035,-0.008337772
AaAd * AaAa,NA,NA,NA,4.133715933,35.93841084,NA
AaAd + AaAa,NA,NA,NA,NA,26.88101218,NA
AaAd - AaAa,NA,NA,NA,NA,26.70867893,NA
AaAa - AaAd,NA,NA,NA,NA,-26.70867893,NA
AaAa,2.702,NA,NA,2.330589342,-0.247035723,NA
AaAd,2.962,NA,NA,NA,2.920303584,NA
AaAa / AaAd,NA,NA,-1.207405431,NA,-5.347382199,NA
AaAd / AaAa,NA,NA,NA,-0.076716024,0.350834724,NA
AaAa * AaAd,NA,NA,NA,5.266029067,24.54446183,NA
AaAa + AaAd,NA,NA,NA,2.961850047,2.188041097,NA
AaAa - AaAd,NA,NA,NA,2.910220506,-3.3956065,NA
AaAd - AaAa,NA,NA,NA,-2.910220506,3.3956065,NA
AaAd,58.88,NA,NA,NA,61.79233013,NA
AaAd,3.8,NA,NA,NA,NA,NA
AaAd / AaAd,NA,NA,NA,NA,2.4577782,NA
AaAd / AaAd,NA,NA,NA,NA,-0.282110197,NA
AaAd * AaAd,NA,NA,NA,NA,1540.716606,NA
AaAd + AaAd,NA,NA,NA,NA,64.74852981,NA
AaAd - AaAd,NA,NA,NA,NA,58.99824066,NA
AaAd - AaAd,NA,NA,NA,NA,-58.99824066,NA
AaAa,11.46,NA,NA,10.33894672,NA,NA
AdAd,6.48,NA,NA,NA,-1.285674783,6.829211713
AaAa / AdAd,NA,NA,-0.303840836,0.183935247,NA,NA
AdAd / AaAa,NA,NA,0.405970313,NA,-0.063687137,NA
AaAa * AdAd,NA,NA,NA,407.5996174,NA,327.0501728
AaAa + AdAd,NA,NA,NA,11.14725028,NA,9.124679795
AaAa - AdAd,NA,NA,-12.21776526,6.313104042,2.203858377,NA
AdAd - AaAa,NA,NA,12.21776526,-6.313104042,-2.203858377,NA
AdAd,13.3,NA,NA,NA,NA,9.437452947
AaAd,2.76,NA,NA,NA,2.464856481,NA
AdAd / AaAd,NA,NA,NA,NA,-0.348784191,1.627664215
AaAd / AdAd,NA,NA,-0.723398995,NA,NA,NA
AdAd * AaAd,NA,NA,NA,NA,26.01729965,113.0731366
AdAd + AaAd,NA,NA,NA,NA,2.291141642,13.37164668
AdAd - AaAd,NA,NA,NA,NA,-2.005140797,13.82803649
AaAd - AdAd,NA,NA,NA,NA,2.005140797,-13.82803649
AdAd,35.86,NA,NA,NA,NA,25.64795743
AdAd,23.34,NA,NA,NA,NA,19.80062199
AdAd / AdAd,NA,NA,NA,-0.137098826,NA,NA
AdAd / AdAd,NA,NA,NA,0.104738831,NA,NA
AdAd * AdAd,NA,NA,NA,NA,NA,5364.94265
AdAd + AdAd,NA,NA,NA,NA,NA,53.16482756
AdAd - AdAd,NA,NA,10.71218724,-5.281464556,NA,NA
AdAd - AdAd,NA,NA,-10.71218724,5.281464556,NA,NA
AaAa,23.6,NA,NA,24.33800284,3.746150282,NA
AaAa,16.41,NA,NA,15.20895977,NA,NA
AaAa / AaAa,NA,NA,NA,0.185271405,NA,NA
AaAa / AaAa,NA,NA,NA,-0.737415647,NA,NA
AaAa * AaAa,NA,NA,NA,2670.8386,NA,NA
AaAa + AaAa,NA,NA,NA,40.1146025,4.664242759,NA
AaAa - AaAa,NA,NA,NA,8.222583801,NA,NA
AaAa - AaAa,NA,NA,NA,-8.222583801,NA,NA
AdAd,3.9,NA,NA,NA,NA,3.041778345
AdAd,1.33,NA,NA,NA,0.081191696,1.108664916
AdAd / AdAd,NA,NA,NA,NA,NA,-0.237767642
AdAd / AdAd,NA,NA,NA,NA,NA,0.007845261
AdAd * AdAd,NA,NA,NA,NA,7.527757794,51.96100157
AdAd + AdAd,NA,NA,NA,NA,NA,4.474799743
AdAd - AdAd,NA,NA,1.665123208,NA,NA,NA
AdAd - AdAd,NA,NA,-1.665123208,NA,NA,NA
AaAd,5.6,NA,NA,NA,NA,NA
AaAa,67.33,NA,NA,69.46877568,NA,NA
AaAd / AaAa,NA,NA,NA,-0.064050361,NA,NA
AaAa / AaAd,NA,NA,NA,1.457080699,-0.452833705,NA
AaAd * AaAa,NA,NA,NA,3319.12221,NA,NA
AaAd + AaAa,NA,NA,NA,70.62109572,NA,NA
AaAd - AaAa,NA,NA,NA,-68.32844561,14.74956779,NA
AaAa - AaAd,NA,NA,NA,68.32844561,-14.74956779,NA
AdAd,0.266,-0.035609888,NA,NA,NA,0.307473509
AdAd,2.87,NA,NA,NA,NA,2.852830388
AdAd / AdAd,NA,NA,-0.03825196,NA,NA,NA
AdAd / AdAd,NA,NA,0.549403857,NA,NA,NA
AdAd * AdAd,NA,NA,NA,NA,NA,6.363897757
