"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"AdAd + AaAa",NA,NA,NA,NA,NA,0.200215100152662
"AdAd - AaAa",NA,NA,NA,NA,NA,0.250541405921959
"AaAa - AdAd",NA,NA,NA,NA,NA,-0.250541405921959
"AaAd",359.86,NA,NA,NA,383.6980052705,NA
"AaAa",0.16,NA,NA,0.122839962038733,NA,NA
"AaAd / AaAa",NA,NA,NA,-6.24994712431905,165.262861106839,NA
"AaAa / AaAd",NA,NA,NA,-0.0034534943440329,-0.0197375420838959,-0.00365080411372265
"AaAd * AaAa",NA,NA,NA,NA,908.712049716694,NA
"AaAd + AaAa",NA,NA,NA,NA,383.541599712135,NA
"AaAd - AaAa",NA,NA,NA,NA,383.85495653878,NA
"AaAa - AaAd",NA,NA,NA,NA,-383.85495653878,NA
"AaAa",6.975,NA,NA,5.96333948853446,NA,NA
"AaAa",0.0800000000000001,NA,NA,0.086734109875495,NA,NA
"AaAa / AaAa",NA,NA,NA,-7.79710646845596,NA,NA
"AaAa / AaAa",NA,NA,NA,0.0287487342317011,NA,NA
"AaAa * AaAa",NA,NA,4.539392327329,-2.39423498767569,NA,NA
"AaAa + AaAa",NA,NA,NA,6.33677032400543,NA,NA
"AaAa - AaAa",NA,NA,NA,5.50495439227846,NA,NA
"AaAa - AaAa",NA,NA,NA,-5.50495439227846,NA,NA
"AaAd",0.238,NA,NA,0.0054975518035079,0.243396795483451,NA
"AaAa",0.345,NA,NA,0.272291901822975,NA,NA
"AaAd / AaAa",NA,NA,0.41365532665058,-0.186448640011323,0.777606746103826,NA
"AaAa / AaAd",NA,NA,NA,0.704332233771907,-1.31927976229581,NA
"AaAd * AaAa",NA,NA,NA,0.0838567655418116,0.0755594879964688,NA
"AaAd + AaAa",NA,NA,NA,0.337087913619855,0.234851747737145,NA
"AaAd - AaAa",NA,NA,NA,-0.26224022189882,0.248195992864334,NA
"AaAa - AaAd",NA,NA,NA,0.26224022189882,-0.248195992864334,NA
"AdAd",11.802,0.269419355768795,NA,NA,NA,11.3423879083353
"AaAd",3.4,0.580033956385826,NA,NA,3.11153274981197,NA
"AdAd / AaAd",NA,NA,NA,NA,-0.0666263377632486,0.485053965560903
"AaAd / AdAd",NA,NA,-1.00730297322427,NA,0.245033721718034,-0.471964926862028
"AdAd * AaAd",NA,10.4205970458989,NA,NA,43.8975896331712,260.521246098912
"AdAd + AaAd",NA,0.81439176278225,NA,NA,3.35188580747313,12.0261780896725
"AdAd - AaAd",NA,NA,NA,NA,-3.36745723235727,10.8831591976192
"AaAd - AdAd",NA,NA,NA,NA,3.36745723235727,-10.8831591976192
"AdAd",16.8,NA,NA,NA,NA,16.3507491197055
"AdAd",0.32,NA,NA,NA,NA,0.297111204376776
"AdAd / AdAd",NA,NA,NA,NA,NA,5.45816538213841
"AdAd / AdAd",NA,NA,NA,NA,NA,-0.00465499512636314
"AdAd * AdAd",NA,NA,NA,NA,NA,32.0778513233896
"AdAd + AdAd",NA,NA,NA,NA,NA,16.667692610059
"AdAd - AdAd",NA,NA,NA,NA,NA,16.0313366380284
"AdAd - AdAd",NA,NA,NA,NA,NA,-16.0313366380284
"AaAa",12.1,NA,NA,11.567010006961,NA,NA
"AdAd",0.263999999999999,NA,NA,NA,NA,NA
"AaAa / AdAd",NA,NA,NA,NA,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,NA
"AaAa * AdAd",NA,NA,NA,253.155037034655,NA,NA
"AaAa + AdAd",NA,NA,NA,12.028788696095,NA,NA
"AaAa - AdAd",NA,NA,NA,10.957845578635,NA,NA
"AdAd - AaAa",NA,NA,NA,-10.957845578635,NA,NA
"AaAa",9.3,NA,NA,7.71815977329846,NA,NA
"AaAd",4.56,NA,NA,NA,5.25563494915569,NA
"AaAa / AaAd",NA,NA,NA,0.279431050255132,-0.164866625418898,NA
"AaAd / AaAa",NA,NA,NA,-0.287942790615291,0.218707377340218,NA
"AaAa * AaAd",NA,NA,NA,226.675513790184,121.488701002624,NA
"AaAa + AaAd",NA,NA,NA,8.10171346881764,4.76241342989194,NA
"AaAa - AaAd",NA,NA,NA,7.84543209653402,-5.02314495096575,NA
"AaAd - AaAa",NA,NA,NA,-7.84543209653402,5.02314495096575,NA
"AaAa",0.142,NA,NA,0.125791001615676,NA,NA
"AaAd",22.1,NA,NA,NA,21.7382337572325,NA
"AaAa / AaAd",NA,NA,-0.00382633488299055,NA,-0.0221816804726001,NA
"AaAd / AaAa",NA,NA,2.99927586885746,NA,20.6661509086955,NA
"AaAa * AaAd",NA,NA,NA,4.2732422176282,23.300247724017,NA
"AaAa + AaAd",NA,NA,NA,NA,21.7387959343601,NA
"AaAa - AaAd",NA,NA,NA,NA,-21.7296754786654,NA
"AaAd - AaAa",NA,NA,NA,NA,21.7296754786654,NA
"AdAd",20.1,NA,NA,NA,NA,17.6580576751401
"AaAa",1.66,NA,NA,1.2812253268851,-0.202992582532282,NA
"AdAd / AaAa",NA,NA,7.41280008036047,NA,NA,3.84460004749639
"AaAa / AdAd",NA,NA,-0.0337734832164276,0.0160561910641861,NA,NA
"AdAd * AaAa",NA,NA,NA,68.3663644668557,NA,59.6067116648313
"AdAd + AaAa",NA,NA,NA,NA,NA,16.0540083820554
"AdAd - AaAa",NA,NA,NA,NA,NA,18.0409274641382
"AaAa - AdAd",NA,NA,NA,NA,NA,-18.0409274641382
"AaAd",83.33334,NA,NA,NA,84.0008657711494,NA
"AaAd",17.4,NA,NA,NA,17.6808278743681,NA
"AaAd / AaAd",NA,NA,NA,0.558126962638671,2.69421140804015,0.540646570626977
"AaAd / AaAd",NA,NA,NA,-0.10767137087747,-0.335993926163765,-0.105758064971096
"AaAd * AaAd",NA,NA,NA,-136.361161684692,1434.29786241484,-136.596611751747
"AaAd + AaAd",NA,NA,NA,NA,100.662295541384,NA
"AaAd - AaAd",NA,NA,NA,NA,66.9702551062753,NA
"AaAd - AaAd",NA,NA,NA,NA,-66.9702551062753,NA
"AdAd",0.581,NA,NA,NA,NA,NA
"AaAd",3.8,NA,NA,NA,1.27614531144853,NA
"AdAd / AaAd",NA,NA,NA,NA,NA,NA
"AaAd / AdAd",NA,NA,NA,NA,NA,NA
"AdAd * AaAd",NA,NA,NA,NA,NA,NA
"AdAd + AaAd",NA,NA,NA,NA,NA,NA
"AdAd - AaAd",NA,NA,NA,NA,NA,NA
"AaAd - AdAd",NA,NA,NA,NA,NA,NA
"AdAd",0.23430978454448,NA,NA,NA,NA,0.216862748666191
"AaAd",12.6,NA,NA,NA,13.7610434967366,NA
"AdAd / AaAd",NA,NA,NA,NA,-0.00144700709603363,0.00474013981349241
"AaAd / AdAd",NA,NA,-140.99940926141,NA,77.4510907890967,-51.8331857789673
"AdAd * AaAd",NA,NA,NA,NA,2.844351463536,9.97502609535208
"AdAd + AaAd",NA,NA,NA,NA,13.7807967753235,NA
"AdAd - AaAd",NA,NA,NA,NA,-13.773701098112,0.923642432729973
"AaAd - AdAd",NA,NA,NA,NA,13.773701098112,-0.923642432729973
"AaAa",95.33,NA,NA,82.1667729832784,NA,NA
"AaAd",55.6,NA,NA,NA,59.7197304991404,NA
"AaAa / AaAd",NA,NA,NA,1.08339987563798,-1.06199439288915,NA
"AaAd / AaAa",NA,NA,NA,-0.242931634294833,0.388037295934711,NA
"AaAa * AaAd",NA,NA,NA,6445.94674904892,8936.76531779893,NA
"AaAa + AaAd",NA,NA,NA,73.497598920848,65.6097480587714,NA
"AaAa - AaAd",NA,NA,NA,91.1546612742776,-51.969134685742,NA
"AaAd - AaAa",NA,NA,NA,-91.1546612742776,51.969134685742,NA
"AaAd",77.8,NA,NA,NA,74.851514064606,NA
"AdAd",0.133,NA,NA,NA,NA,0.114490821035285
"AaAd / AdAd",NA,NA,NA,NA,68.1042039259521,NA
"AdAd / AaAd",NA,NA,NA,NA,-0.00973520740573564,NA
"AaAd * AdAd",NA,NA,NA,NA,75.9284857525274,10.3043934001233
"AaAd + AdAd",NA,NA,NA,NA,74.9488994231229,NA
"AaAd - AdAd",NA,NA,NA,NA,74.7528416461009,NA
"AdAd - AaAd",NA,NA,NA,NA,-74.7528416461009,NA
"AaAa",3.89,NA,NA,1.59881462908119,NA,NA
"AdAd",0.0828870363353122,NA,NA,NA,NA,0.0645018268084956
"AaAa / AdAd",NA,NA,NA,1281.84115670203,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,0.00238845462180396
"AaAa * AdAd",NA,NA,NA,NA,NA,2.52678883037343
"AaAa + AdAd",NA,NA,NA,1.64861608468381,NA,NA
"AaAa - AdAd",NA,NA,NA,NA,NA,NA
"AdAd - AaAa",NA,NA,NA,NA,NA,NA
"AaAd",81.44,NA,NA,NA,84.0271351204289,NA
"AaAa",11.8,NA,NA,10.6376851682532,NA,NA
"AaAd / AaAa",NA,NA,2.34202486749836,-1.339543114666,7.64544904870712,NA
"AaAa / AaAd",NA,NA,-0.159668659495059,0.0851035665126997,-0.451787097747588,NA
"AaAd * AaAa",NA,NA,NA,543.673259266538,920.700517819191,NA
"AaAd + AaAa",NA,NA,-7.70735623809083,5.227368395472,84.1054207519835,NA
"AaAd - AaAa",NA,NA,NA,-11.132377368951,83.4900671864679,NA
"AaAa - AaAd",NA,NA,NA,11.132377368951,-83.4900671864679,NA
"AaAa",1.9,0.332052969380629,-1.96485081018488,NA,NA,NA
"AdAd",3.1,NA,NA,NA,NA,2.34480024402146
"AaAa / AdAd",NA,NA,-5.50436652846361,NA,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,0.133413130114133
"AaAa * AdAd",NA,NA,NA,NA,3.9358251544686,45.6683932728927
"AaAa + AdAd",NA,0.263707560171526,NA,1.4353598228263,NA,1.85622551965205
"AaAa - AdAd",NA,0.293379352570336,NA,NA,NA,-2.97314096442025
"AdAd - AaAa",NA,-0.293379352570336,NA,NA,NA,2.97314096442025
"AaAd",106,NA,NA,NA,101.512892450735,NA
"AaAa",25.73,0.84363892107952,NA,25.9212036102948,NA,NA
"AaAd / AaAa",NA,NA,NA,-0.150137572735215,1.04369758254704,NA
"AaAa / AaAd",NA,NA,NA,NA,-3.08816756174139,-0.496426641025683
"AaAd * AaAa",NA,NA,NA,1518.80092288177,9786.47174505442,NA
"AaAd + AaAa",NA,1.8051308454189,NA,25.099665467938,98.4959404169199,NA
"AaAd - AaAa",NA,NA,NA,-27.2938378523037,102.091353089402,NA
"AaAa - AaAd",NA,NA,NA,27.2938378523037,-102.091353089402,NA
"AaAa",2.98,0.314857280261896,NA,2.95668459816239,NA,NA
"AaAd",58.6,NA,NA,NA,70.1059916137371,NA
"AaAa / AaAd",NA,NA,NA,0.0270362062679921,-0.0463790407568605,NA
"AaAd / AaAa",NA,NA,NA,-3.37834232036508,8.68878335434098,NA
"AaAa * AaAd",NA,NA,NA,309.267680398529,554.273197104685,NA
"AaAa + AaAd",NA,NA,NA,NA,70.3660251944223,NA
"AaAa - AaAd",NA,NA,NA,NA,-69.5929765916279,NA
"AaAd - AaAa",NA,NA,NA,NA,69.5929765916279,NA
"AdAd",4.87,NA,5.03452872596638,NA,NA,NA
"AaAd",24.8,-2.13492739327713,NA,NA,32.3555753484758,NA
"AdAd / AaAd",NA,NA,0.0751652243393905,NA,-0.3541688102537,NA
"AaAd / AdAd",NA,NA,-0.144895212790246,NA,0.651299672384756,NA
"AdAd * AaAd",NA,-127.409225329335,356.324449684872,NA,1475.20007268852,NA
"AdAd + AaAd",NA,-2.71655020518771,5.72191225228307,NA,32.4275998788315,NA
"AdAd - AaAd",NA,NA,NA,NA,-29.8795474182147,2.95996606427516
"AaAd - AdAd",NA,NA,NA,NA,29.8795474182147,-2.95996606427516
"AaAa",9.58,NA,NA,7.3733795199226,NA,NA
"AaAd",47.6,NA,NA,NA,47.7839797483047,NA
"AaAa / AaAd",NA,NA,NA,-1.38635024478599,-4.73973952657725,-1.57113019161471
"AaAd / AaAa",NA,NA,NA,-0.538813295565489,4.29583558613998,NA
"AaAa * AaAd",NA,NA,NA,131.929256846414,539.70572524131,NA
"AaAa + AaAd",NA,NA,NA,9.25515276318997,46.9778346102792,NA
"AaAa - AaAd",NA,NA,NA,9.07781529942296,-48.5926240477661,NA
"AaAd - AaAa",NA,NA,NA,-9.07781529942296,48.5926240477661,NA
"AaAd",1.5925,0.00244739202395704,NA,NA,1.58756170834437,0.00614971130502954
"AaAa",0.333000000000002,NA,NA,NA,NA,NA
"AaAd / AaAa",NA,0.00034064381600012,NA,NA,0.0806613655487696,0.000550502600398124
"AaAa / AaAd",NA,-3.5122192329212,NA,264.87078295757,273.62813907167,262.792468782796
"AaAd * AaAa",NA,NA,NA,NA,31.4033349393442,NA
"AaAd + AaAa",NA,NA,NA,NA,2.37598545511838,NA
"AaAd - AaAa",NA,0.252217345115744,NA,NA,NA,NA
"AaAa - AaAd",NA,-0.252217345115744,NA,NA,NA,NA
"AaAa",1.22,NA,NA,0.884255299953237,NA,NA
"AdAd",19.01,NA,NA,NA,NA,18.0226958144286
"AaAa / AdAd",NA,NA,-0.0123715808074402,NA,NA,NA
"AdAd / AaAa",NA,NA,4.91558620841149,NA,NA,NA
"AaAa * AdAd",NA,NA,NA,NA,NA,NA
"AaAa + AdAd",NA,NA,NA,NA,NA,17.2070212280464
"AaAa - AdAd",NA,NA,NA,NA,NA,-18.5721725464239
"AdAd - AaAa",NA,NA,NA,NA,NA,18.5721725464239
"AdAd",25.99975,NA,NA,NA,NA,25.0879846449791
"AdAd",0.630457143,NA,NA,NA,NA,0.535903525069355
"AdAd / AdAd",NA,NA,NA,NA,NA,3.37875694478597
"AdAd / AdAd",NA,NA,NA,NA,NA,-0.00352187153986539
"AdAd * AdAd",NA,NA,NA,NA,NA,71.4322996144604
"AdAd + AdAd",NA,NA,NA,NA,NA,25.2389708085656
"AdAd - AdAd",NA,NA,NA,NA,NA,24.5813114294842
"AdAd - AdAd",NA,NA,NA,NA,NA,-24.5813114294842
"AaAa",45.5,NA,NA,41.5071535709697,-4.63521959905634,NA
"AaAd",1.4,NA,NA,NA,1.4047071375943,NA
"AaAa / AaAd",NA,NA,-30.070037146315,NA,-82.9103054933221,NA
"AaAd / AaAa",NA,NA,0.00678767241680377,-0.00403685967211952,0.0227049993146725,NA
"AaAa * AaAd",NA,NA,NA,43.6110107606856,88.6105543129235,NA
"AaAa + AaAd",NA,NA,NA,41.4678143963637,NA,NA
"AaAa - AaAd",NA,NA,NA,41.4195356094867,-6.57093702865492,NA
"AaAd - AaAa",NA,NA,NA,-41.4195356094867,6.57093702865492,NA
"AaAa",0.386293828328061,NA,NA,0.367105227793151,NA,NA
"AdAd",5.07,0.260673208926207,NA,NA,NA,4.09065846850865
"AaAa / AdAd",NA,NA,NA,0.0129849027281838,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,106.913097026454
"AaAa * AdAd",NA,0.100196785669433,NA,5.53089097592164,NA,NA
"AaAa + AdAd",NA,0.306886874874567,NA,NA,NA,3.99334027061068
"AaAa - AdAd",NA,-0.25851023254992,NA,NA,NA,-4.50893994189215
"AdAd - AaAa",NA,0.25851023254992,NA,NA,NA,4.50893994189215
"AaAa",0.825,NA,NA,0.701096363241071,NA,NA
"AdAd",462.99,NA,NA,NA,67.9486453462384,328.313009652521
"AaAa / AdAd",NA,NA,NA,0.000849622889008139,-7.44538699739096e-05,NA
"AdAd / AaAa",NA,NA,962.258325132626,NA,61.2803510783835,650.583306313441
"AaAa * AdAd",NA,NA,NA,384.764634089808,NA,291.687668680544
"AaAa + AdAd",NA,NA,NA,NA,67.6935317200094,331.743550089957
"AaAa - AdAd",NA,NA,NA,NA,-68.2132810865135,-325.062937264907
"AdAd - AaAa",NA,NA,NA,NA,68.2132810865135,325.062937264907
"AaAa",0.031,NA,NA,0.0237715463351337,NA,NA
"AaAd",350,NA,NA,NA,351.044131174942,NA
"AaAa / AaAd",NA,NA,NA,0.000290253653071467,NA,NA
"AaAd / AaAa",NA,NA,NA,NA,NA,NA
"AaAa * AaAd",NA,NA,NA,2.58808645581991,NA,NA
"AaAa + AaAd",NA,NA,NA,NA,351.046280346044,NA
"AaAa - AaAd",NA,NA,NA,NA,-351.041936968964,NA
"AaAd - AaAa",NA,NA,NA,NA,351.041936968964,NA
"AdAd",25.56,0.454844963893533,NA,NA,-2.39540507216974,18.1538112530827
"AdAd",11.17,NA,NA,NA,NA,10.7027186070226
"AdAd / AdAd",NA,NA,NA,NA,NA,0.436208041904838
"AdAd / AdAd",NA,NA,NA,NA,NA,-0.220707174869711
"AdAd * AdAd",NA,NA,NA,NA,NA,846.345543644401
"AdAd + AdAd",NA,NA,NA,NA,NA,35.309143844261
"AdAd - AdAd",NA,NA,NA,NA,NA,12.8355776644265
"AdAd - AdAd",NA,NA,NA,NA,NA,-12.8355776644265
"AdAd",5.2,NA,NA,NA,NA,4.87528440098826
"AaAa",38.7,NA,NA,28.442410117928,NA,NA
"AdAd / AaAa",NA,-0.00198965357512268,0.0954963370680644,NA,NA,0.0630066434724431
"AaAa / AdAd",NA,NA,-7.98359187304963,5.48884060955681,NA,NA
"AdAd * AaAa",NA,NA,NA,229.590726449805,NA,248.505704823376
"AdAd + AaAa",NA,NA,NA,29.2759709051663,NA,NA
"AdAd - AaAa",NA,-0.647365082062823,NA,-25.2290244416466,NA,NA
"AaAa - AdAd",NA,0.647365082062823,NA,25.2290244416466,NA,NA
"AaAd",1356.6,NA,NA,NA,1346.69281881959,NA
"AaAa",0.41,NA,NA,0.348123066283915,NA,NA
"AaAd / AaAa",NA,NA,NA,NA,285.139751920947,NA
"AaAa / AaAd",NA,NA,NA,-0.00182688723999848,-0.0127422861316544,-0.00206037231505573
"AaAd * AaAa",NA,NA,NA,NA,6323.61594718485,-357.920964878906
"AaAd + AaAa",NA,NA,NA,NA,1346.97459998984,NA
"AaAd - AaAa",NA,NA,NA,NA,1346.41352005001,NA
"AaAa - AaAd",NA,NA,NA,NA,-1346.41352005001,NA
"AdAd",0.03,NA,NA,NA,NA,0.0217353670874607
"AdAd",14.6,-0.766295665723673,NA,NA,NA,12.6382375546406
"AdAd / AdAd",NA,NA,NA,NA,NA,-0.00189648724653121
"AdAd / AdAd",NA,NA,NA,NA,NA,17.1561103657722
"AdAd * AdAd",NA,NA,NA,NA,NA,8.19101687521644
"AdAd + AdAd",NA,-0.775022201463766,NA,NA,NA,13.0667761709567
"AdAd - AdAd",NA,0.757563729336985,NA,NA,NA,-13.0028023269544
"AdAd - AdAd",NA,-0.757563729336985,NA,NA,NA,13.0028023269544
"AaAd",34.64,NA,NA,NA,34.5289148108903,NA
"AaAa",3.47,NA,NA,3.09603751630996,NA,NA
"AaAd / AaAa",NA,NA,0.455015431575128,NA,2.99378880672684,NA
"AaAa / AaAd",NA,NA,NA,NA,-0.967256993212845,-0.177009000824804
"AaAd * AaAa",NA,NA,NA,79.5791194216512,402.271123029112,NA
"AaAd + AaAa",NA,NA,NA,3.78448775640267,34.4196785047717,NA
"AaAd - AaAa",NA,NA,2.96847232721447,NA,35.1643355293183,NA
"AaAa - AaAd",NA,NA,-2.96847232721447,NA,-35.1643355293183,NA
"AaAd",127.4,NA,NA,NA,132.081140418893,3.97678591763195
"AdAd",7.53,NA,5.07291684399926,NA,NA,NA
"AaAd / AdAd",NA,NA,-1.00779415899343,NA,4.70088468038199,NA
"AdAd / AaAd",NA,NA,NA,-0.048309913781137,-0.248731383231974,NA
"AaAd * AdAd",NA,NA,NA,NA,3767.88757911313,656.476776228092
"AaAd + AdAd",NA,NA,NA,NA,132.443793027465,10.1851180787827
"AaAd - AdAd",NA,NA,NA,1.76795457322503,132.384911128616,NA
"AdAd - AaAd",NA,NA,NA,-1.76795457322503,-132.384911128616,NA
"AdAd",108.58,-1.53673765994124,NA,NA,NA,88.8130702657013
"AdAd",0.082,0.00905953715939237,NA,NA,NA,0.0971704352847969
"AdAd / AdAd",NA,-15.0971144666477,NA,NA,NA,133.191474273718
"AdAd / AdAd",NA,8.00366734980111e-05,NA,NA,NA,-0.000428510420697426
"AdAd * AdAd",NA,NA,NA,NA,NA,54.0183390877614
"AdAd + AdAd",NA,-1.51700219002984,NA,NA,NA,88.9654630573914
"AdAd - AdAd",NA,-1.55646161105703,NA,NA,NA,88.6605892577269
"AdAd - AdAd",NA,1.55646161105703,NA,NA,NA,-88.6605892577269
"AdAd",0.289,NA,NA,NA,0.0586458279586256,0.294379978783701
"AdAd",1.66,NA,NA,1.30547431363696,NA,1.71914675584339
"AdAd / AdAd",NA,NA,0.0149349448124203,NA,0.00613205470164992,NA
"AdAd / AdAd",NA,NA,-3.59476508017548,NA,-1.05359169167985,NA
"AdAd * AdAd",NA,NA,NA,NA,NA,4.11962739975873
"AdAd + AdAd",NA,NA,NA,1.40018546044215,NA,1.88692327764327
"AdAd - AdAd",NA,NA,NA,-1.21790795258276,NA,-1.54285175512531
"AdAd - AdAd",NA,NA,NA,1.21790795258276,NA,1.54285175512531
"AaAd",56.4,NA,NA,NA,56.2850019508755,NA
"AaAd",15.4,-1.23716141787416,NA,NA,19.5324346828172,NA
"AaAd / AaAd",NA,NA,NA,0.0316698129697027,0.933530900405091,0.0326934765710474
"AaAd / AaAd",NA,NA,NA,21.5683151074914,21.7172761017399,21.4871049131082
"AaAd * AaAd",NA,NA,NA,-132.302107918493,3436.21174835351,-132.350302786937
"AaAd + AaAd",NA,-1.30467459741546,NA,NA,75.98212918656,NA
"AaAd - AaAd",NA,NA,NA,NA,36.9276498378861,NA
"AaAd - AaAd",NA,NA,NA,NA,-36.9276498378861,NA
"AaAd",16.68,NA,NA,NA,16.1932734881221,NA
"AdAd",2,NA,NA,NA,0.498666491465579,2.21727979592576
"AaAd / AdAd",NA,NA,NA,NA,1.76576645288428,-0.321101296565991
"AdAd / AaAd",NA,NA,NA,-0.2527768930016,-1.3675241220056,NA
"AaAd * AdAd",NA,NA,NA,NA,144.409612799625,16.8638587430532
"AaAd + AdAd",NA,NA,NA,NA,16.9065862573697,1.60879337691436
"AaAd - AdAd",NA,NA,NA,NA,15.3079473041947,-2.76216991672141
"AdAd - AaAd",NA,NA,NA,NA,-15.3079473041947,2.76216991672141
"AdAd",4.15,NA,NA,NA,NA,3.75114810684289
"AdAd",3.3,NA,NA,NA,NA,3.86888213604347
"AdAd / AdAd",NA,NA,NA,NA,NA,0.0271601023480414
"AdAd / AdAd",NA,NA,NA,NA,NA,-0.140105247370127
"AdAd * AdAd",NA,NA,NA,NA,NA,274.319414729142
"AdAd + AdAd",NA,NA,NA,NA,NA,7.60884781080389
"AdAd - AdAd",NA,NA,NA,NA,NA,NA
"AdAd - AdAd",NA,NA,NA,NA,NA,NA
"AdAd",360.3,NA,NA,NA,NA,317.53608209677
"AaAd",24060,NA,NA,NA,23973.5699195956,NA
"AdAd / AaAd",NA,-0.000563368411346534,0.0228972341825988,NA,-0.0497482805121254,NA
"AaAd / AdAd",NA,NA,-26.0662828322458,NA,61.430833948144,NA
"AdAd * AaAd",NA,NA,NA,NA,9746305.10974544,5531294.96388348
"AdAd + AaAd",NA,NA,NA,NA,24148.3628376454,NA
"AdAd - AaAd",NA,-335.948077014768,NA,NA,-23774.2746719353,NA
"AaAd - AdAd",NA,335.948077014768,NA,NA,23774.2746719353,NA
"AaAd",5.022920954,NA,NA,0.0472138756656611,5.01507324592939,NA
"AaAd",1.2125,NA,NA,NA,1.217946141223,NA
"AaAd / AaAd",NA,NA,NA,6.02333506236796,20.2716161103724,5.97756978858586
"AaAd / AaAd",NA,NA,NA,-3.5357046358283,4.94436754885557,-3.51663318455285
"AaAd * AaAd",NA,NA,NA,-0.742913793643386,1.6482604868051,-0.745817714710962
"AaAd + AaAd",NA,NA,NA,NA,6.25860980916801,NA
"AaAd - AaAd",NA,NA,NA,NA,3.78536269227905,NA
"AaAd - AaAd",NA,NA,NA,NA,-3.78536269227905,NA
"AdAd",10.7,NA,NA,NA,NA,9.89112535048539
"AdAd",0.12,0.0233993187567433,NA,NA,NA,0.078450609717155
"AdAd / AdAd",NA,NA,NA,NA,NA,9.43880196077039
"AdAd / AdAd",NA,NA,-0.0519003091182608,NA,NA,NA
"AdAd * AdAd",NA,0.251567174303882,NA,NA,NA,9.34375310402838
"AdAd + AdAd",NA,NA,NA,NA,NA,10.0243133008972
"AdAd - AdAd",NA,NA,NA,NA,NA,9.896189769212
"AdAd - AdAd",NA,NA,NA,NA,NA,-9.896189769212
"AaAa",24.81,NA,NA,20.8108997137531,NA,NA
"AdAd",1.65,NA,NA,NA,NA,1.3949591312044
"AaAa / AdAd",NA,NA,-43.7722568895774,18.26433404678,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,0.0108598799307781
"AaAa * AdAd",NA,NA,NA,NA,NA,115.455627768535
"AaAa + AdAd",NA,NA,NA,19.129557579383,NA,NA
"AaAa - AdAd",NA,NA,NA,22.795825736107,NA,NA
"AdAd - AaAa",NA,NA,NA,-22.795825736107,NA,NA
"AaAa",55.4,NA,NA,51.1775374996447,NA,NA
"AaAa",2.741,NA,NA,2.54064182161284,NA,NA
"AaAa / AaAa",NA,NA,NA,2.07558793445482,NA,NA
"AaAa / AaAa",NA,NA,0.0917659107238083,NA,NA,NA
"AaAa * AaAa",NA,NA,NA,1113.46088673277,NA,NA
"AaAa + AaAa",NA,NA,NA,53.1149782243553,NA,NA
"AaAa - AaAa",NA,NA,NA,48.0119249648881,NA,NA
"AaAa - AaAa",NA,NA,NA,-48.0119249648881,NA,NA
"AdAd",64.255952378,NA,NA,NA,NA,58.924264268098
"AaAd",10.4,NA,NA,NA,10.2586155938297,NA
"AdAd / AaAd",NA,NA,NA,NA,-2.40268533554721,3.95448535866111
"AaAd / AdAd",NA,NA,-0.235743341428287,NA,0.186977345864446,NA
"AdAd * AaAd",NA,NA,NA,NA,530.241376844132,1039.91697738049
"AdAd + AaAd",NA,NA,NA,NA,6.96799197823466,53.3747707889792
"AdAd - AaAd",NA,NA,NA,NA,-12.8700991779614,63.7370350337533
"AaAd - AdAd",NA,NA,NA,NA,12.8700991779614,-63.7370350337533
"AdAd",10.8,NA,NA,NA,NA,9.93728365693399
"AdAd",4.87,NA,NA,NA,NA,5.21907176528518
"AdAd / AdAd",NA,NA,NA,NA,NA,0.177838253900074
"AdAd / AdAd",NA,NA,-2.52498856088498,NA,NA,NA
"AdAd * AdAd",NA,NA,NA,NA,NA,416.985400277164
"AdAd + AdAd",NA,NA,NA,NA,NA,14.7526032507916
"AdAd - AdAd",NA,NA,NA,NA,NA,4.8449258957391
"AdAd - AdAd",NA,NA,NA,NA,NA,-4.8449258957391
"AaAa",20.93,NA,NA,18.6852937738071,NA,NA
"AdAd",6.32,NA,NA,NA,NA,6.17745597096896
"AaAa / AdAd",NA,NA,-0.452535713611313,0.298705385146619,NA,NA
"AdAd / AaAa",NA,NA,0.468796558705666,NA,NA,NA
"AaAa * AdAd",NA,NA,NA,723.125428829408,NA,549.78257164852
"AaAa + AdAd",NA,NA,NA,18.5367379246101,NA,13.8759294856258
"AaAa - AdAd",NA,NA,-17.8250587938316,10.5258041239671,NA,NA
"AdAd - AaAa",NA,NA,17.8250587938316,-10.5258041239671,NA,NA
"AaAa",13.1,NA,NA,12.8566031784556,NA,NA
"AdAd",0.41,NA,NA,NA,NA,0.366853640808167
"AaAa / AdAd",NA,NA,NA,155.467078552225,NA,NA
"AdAd / AaAa",NA,NA,NA,NA,NA,0.0114092449137369
"AaAa * AdAd",NA,NA,NA,NA,NA,8.66777018584234
"AaAa + AdAd",NA,NA,NA,12.4310270626176,NA,NA
"AaAa - AdAd",NA,NA,NA,13.2093942404302,NA,NA
"AdAd - AaAa",NA,NA,NA,-13.2093942404302,NA,NA
"AaAa",3.47,NA,NA,2.34207509540401,NA,NA
